Servo Motion,Servo Position,Flex Value,EMG Value,EMG Voltage
Finger Closing,161,260,984,4809.38
Finger Closing,162,261,985,4814.27
Finger Closing,163,258,984,4809.38
Finger Closing,164,256,985,4814.27
Finger Closing,165,256,984,4809.38
Finger Closing,166,255,984,4809.38
Finger Closing,167,252,984,4809.38
Finger Closing,168,252,984,4809.38
Finger Closing,169,251,984,4809.38
Finger Closing,170,249,984,4809.38
Finger Closing,171,249,984,4809.38
Finger Closing,172,248,984,4809.38
Finger Closing,173,248,984,4809.38
Finger Closing,174,248,985,4814.27
Finger Closing,175,248,984,4809.38
Finger Closing,176,248,984,4809.38
Finger Closing,177,249,984,4809.38
Finger Closing,178,250,984,4809.38
Finger Closing,179,250,984,4809.38
Finger Closing,180,251,985,4814.27
Finger Opening,180,252,985,4814.27
Finger Opening,179,253,985,4814.27
Finger Opening,178,253,984,4809.38
Finger Opening,177,254,984,4809.38
Finger Opening,176,254,984,4809.38
Finger Opening,175,254,985,4814.27
Finger Opening,174,254,984,4809.38
Finger Opening,173,254,984,4809.38
Finger Opening,172,255,984,4809.38
Finger Opening,171,255,913,4462.37
Finger Opening,170,260,966,4721.41
Finger Opening,169,255,956,4672.53
Finger Opening,168,272,984,4809.38
Finger Opening,167,256,849,4149.56
Finger Opening,166,257,811,3963.83
Finger Opening,165,258,984,4809.38
Finger Opening,164,258,967,4726.29
Finger Opening,163,258,984,4809.38
Finger Opening,162,260,984,4809.38
Finger Opening,161,261,869,4247.31
Finger Opening,160,262,847,4139.78
Finger Opening,159,263,907,4433.04
Finger Opening,158,265,809,3954.06
Finger Opening,157,268,955,4667.64
Finger Opening,156,273,839,4100.68
Finger Opening,155,275,908,4437.93
Finger Opening,154,279,831,4061.58
Finger Opening,153,283,945,4618.77
Finger Opening,152,284,936,4574.78
Finger Opening,151,284,917,4481.92
Finger Opening,150,288,935,4569.89
Finger Opening,149,292,884,4320.63
Finger Opening,148,295,983,4804.5
Finger Opening,147,298,906,4428.15
Finger Opening,146,302,969,4736.07
Finger Opening,145,307,883,4315.74
Finger Opening,144,310,984,4809.38
Finger Opening,143,313,984,4809.38
Finger Opening,142,319,984,4809.38
Finger Opening,141,326,984,4809.38
Finger Opening,140,330,984,4809.38
Finger Opening,139,333,985,4814.27
Finger Opening,138,336,984,4809.38
Finger Opening,137,342,984,4809.38
Finger Opening,136,345,984,4809.38
Finger Opening,135,347,984,4809.38
Finger Opening,134,349,984,4809.38
Finger Opening,133,349,984,4809.38
Finger Opening,132,349,984,4809.38
Finger Opening,131,354,984,4809.38
Finger Opening,130,356,985,4814.27
Finger Opening,129,359,984,4809.38
Finger Opening,128,359,984,4809.38
Finger Opening,127,361,984,4809.38
Finger Opening,126,364,985,4814.27
Finger Opening,125,364,984,4809.38
Finger Opening,124,367,984,4809.38
Finger Opening,123,369,983,4804.5
Finger Opening,122,371,985,4814.27
Finger Opening,121,373,962,4701.86
Finger Opening,120,374,961,4696.97
Finger Opening,119,375,984,4809.38
Finger Opening,118,376,936,4574.78
Finger Opening,117,378,984,4809.38
Finger Opening,116,380,984,4809.38
Finger Opening,115,382,981,4794.72
Finger Opening,114,382,984,4809.38
Finger Opening,113,384,969,4736.07
Finger Opening,112,385,984,4809.38
Finger Opening,111,386,901,4403.71
Finger Opening,110,390,944,4613.88
Finger Opening,109,381,984,4809.38
Finger Opening,108,393,984,4809.38
Finger Opening,107,396,984,4809.38
Finger Opening,106,399,983,4804.5
Finger Opening,105,400,902,4408.6
Finger Opening,104,403,857,4188.66
Finger Opening,103,404,804,3929.62
Finger Opening,102,406,984,4809.38
Finger Opening,101,408,972,4750.73
Finger Opening,100,410,960,4692.08
Finger Opening,99,412,805,3934.51
Finger Opening,98,413,843,4120.23
Finger Opening,97,414,747,3651.03
Finger Opening,96,417,886,4330.4
Finger Opening,95,418,758,3704.79
Finger Opening,94,420,885,4325.51
Finger Opening,93,422,762,3724.34
Finger Opening,92,423,844,4125.12
Finger Opening,91,425,720,3519.06
Finger Opening,90,427,660,3225.81
Finger Closing,90,429,762,3724.34
Finger Closing,91,432,650,3176.93
Finger Closing,92,435,705,3445.75
Finger Closing,93,437,763,3729.23
Finger Closing,94,440,762,3724.34
Finger Closing,95,442,621,3035.19
Finger Closing,96,443,674,3294.23
Finger Closing,97,445,570,2785.92
Finger Closing,98,446,663,3240.47
Finger Closing,99,446,642,3137.83
Finger Closing,100,449,692,3382.21
Finger Closing,101,449,564,2756.6
Finger Closing,102,451,643,3142.72
Finger Closing,103,451,547,2673.51
Finger Closing,104,452,719,3514.17
Finger Closing,105,453,615,3005.86
Finger Closing,106,453,648,3167.16
Finger Closing,107,454,559,2732.16
Finger Closing,108,455,808,3949.17
Finger Closing,109,455,741,3621.7
Finger Closing,110,456,674,3294.23
Finger Closing,111,456,553,2702.83
Finger Closing,112,457,872,4261.97
Finger Closing,113,457,721,3523.95
Finger Closing,114,457,858,4193.55
Finger Closing,115,455,695,3396.87
Finger Closing,116,454,984,4809.38
Finger Closing,117,448,879,4296.19
Finger Closing,118,439,984,4809.38
Finger Closing,119,432,863,4217.99
Finger Closing,120,423,854,4174
Finger Closing,121,417,736,3597.26
Finger Closing,122,406,770,3763.44
Finger Closing,123,395,776,3792.77
Finger Closing,124,387,796,3890.52
Finger Closing,125,376,775,3787.88
Finger Closing,126,369,964,4711.63
Finger Closing,127,365,834,4076.25
Finger Closing,128,362,725,3543.5
Finger Closing,129,359,910,4447.7
Finger Closing,130,355,774,3782.99
Finger Closing,131,349,910,4447.7
Finger Closing,132,345,783,3826.98
Finger Closing,133,341,984,4809.38
Finger Closing,134,335,985,4814.27
Finger Closing,135,329,984,4809.38
Finger Closing,136,326,985,4814.27
Finger Closing,137,321,984,4809.38
Finger Closing,138,318,899,4393.94
Finger Closing,139,316,984,4809.38
Finger Closing,140,314,984,4809.38
Finger Closing,141,312,984,4809.38
Finger Closing,142,312,887,4335.29
Finger Closing,143,312,983,4804.5
Finger Closing,144,312,984,4809.38
Finger Closing,145,308,911,4452.59
Finger Closing,146,304,902,4408.6
Finger Closing,147,300,895,4374.39
Finger Closing,148,296,852,4164.22
Finger Closing,149,289,763,3729.23
Finger Closing,150,284,984,4809.38
Finger Closing,151,280,985,4814.27
Finger Closing,152,276,984,4809.38
Finger Closing,153,274,985,4814.27
Finger Closing,154,272,985,4814.27
Finger Closing,155,268,985,4814.27
Finger Closing,156,265,983,4804.5
Finger Closing,157,263,984,4809.38
Finger Closing,158,261,984,4809.38
Finger Closing,159,257,984,4809.38
Finger Closing,160,255,984,4809.38
Finger Closing,161,254,985,4814.27
Finger Closing,162,251,984,4809.38
Finger Closing,163,249,984,4809.38
Finger Closing,164,246,985,4814.27
Finger Closing,165,247,984,4809.38
Finger Closing,166,243,984,4809.38
Finger Closing,167,243,984,4809.38
Finger Closing,168,244,984,4809.38
Finger Closing,169,246,983,4804.5
Finger Closing,170,243,983,4804.5
Finger Closing,171,253,984,4809.38
Finger Closing,172,243,983,4804.5
Finger Closing,173,243,985,4814.27
Finger Closing,174,244,984,4809.38
Finger Closing,175,243,984,4809.38
Finger Closing,176,244,985,4814.27
Finger Closing,177,244,984,4809.38
Finger Closing,178,245,984,4809.38
Finger Closing,179,245,984,4809.38
Finger Closing,180,246,985,4814.27
Finger Opening,180,246,985,4814.27
Finger Opening,179,247,985,4814.27
Finger Opening,178,248,985,4814.27
Finger Opening,177,249,985,4814.27
Finger Opening,176,250,984,4809.38
Finger Opening,175,251,984,4809.38
Finger Opening,174,253,984,4809.38
Finger Opening,173,252,984,4809.38
Finger Opening,172,252,984,4809.38
Finger Opening,171,254,984,4809.38
Finger Opening,170,254,984,4809.38
Finger Opening,169,255,942,4604.11
Finger Opening,168,257,882,4310.85
Finger Opening,167,257,828,4046.92
Finger Opening,166,257,798,3900.29
Finger Opening,165,258,874,4271.75
Finger Opening,164,261,983,4804.5
Finger Opening,163,263,984,4809.38
Finger Opening,162,265,984,4809.38
Finger Opening,161,265,985,4814.27
Finger Opening,160,266,861,4208.21
Finger Opening,159,268,790,3861.19
Finger Opening,158,272,724,3538.61
Finger Opening,157,276,865,4227.76
Finger Opening,156,279,764,3734.12
Finger Opening,155,285,897,4384.16
Finger Opening,154,292,761,3719.45
Finger Opening,153,300,884,4320.63
Finger Opening,152,307,774,3782.99
Finger Opening,151,314,867,4237.54
Finger Opening,150,316,984,4809.38
Finger Opening,149,324,985,4814.27
Finger Opening,148,329,984,4809.38
Finger Opening,147,333,926,4525.9
Finger Opening,146,339,919,4491.69
Finger Opening,145,339,933,4560.12
Finger Opening,144,343,958,4682.31
Finger Opening,143,346,905,4423.27
Finger Opening,142,351,934,4565
Finger Opening,141,355,896,4379.28
Finger Opening,140,358,979,4784.95
Finger Opening,139,360,924,4516.13
Finger Opening,138,363,984,4809.38
Finger Opening,137,366,939,4589.44
Finger Opening,136,368,984,4809.38
Finger Opening,135,371,889,4345.06
Finger Opening,134,375,944,4613.88
Finger Opening,133,379,827,4042.03
Finger Opening,132,383,926,4525.9
Finger Opening,131,385,830,4056.7
Finger Opening,130,390,941,4599.22
Finger Opening,129,394,872,4261.97
Finger Opening,128,388,857,4188.66
Finger Opening,127,399,859,4198.44
Finger Opening,126,401,851,4159.33
Finger Opening,125,404,865,4227.76
Finger Opening,124,386,984,4809.38
Finger Opening,123,408,957,4677.42
Finger Opening,122,410,910,4447.7
Finger Opening,121,413,984,4809.38
Finger Opening,120,415,909,4442.82
Finger Opening,119,417,956,4672.53
Finger Opening,118,418,933,4560.12
Finger Opening,117,420,892,4359.73
Finger Opening,116,422,985,4814.27
Finger Opening,115,423,984,4809.38
Finger Opening,114,425,984,4809.38
Finger Opening,113,427,984,4809.38
Finger Opening,112,429,968,4731.18
Finger Opening,111,430,932,4555.23
Finger Opening,110,431,984,4809.38
Finger Opening,109,432,984,4809.38
Finger Opening,108,434,899,4393.94
Finger Opening,107,435,934,4565
Finger Opening,106,425,966,4721.41
Finger Opening,105,428,915,4472.14
Finger Opening,104,426,897,4384.16
Finger Opening,103,425,841,4110.46
Finger Opening,102,434,819,4002.93
Finger Opening,101,437,836,4086.02
Finger Opening,100,438,849,4149.56
Finger Opening,99,439,862,4213.1
Finger Opening,98,439,891,4354.84
Finger Opening,97,439,920,4496.58
Finger Opening,96,439,898,4389.05
Finger Opening,95,427,958,4682.31
Finger Opening,94,439,930,4545.45
Finger Opening,93,439,895,4374.39
Finger Opening,92,439,954,4662.76
Finger Opening,91,439,952,4652.98
Finger Opening,90,439,840,4105.57
Finger Closing,90,439,847,4139.78
Finger Closing,91,439,739,3611.93
Finger Closing,92,439,893,4364.61
Finger Closing,93,438,794,3880.74
Finger Closing,94,438,813,3973.61
Finger Closing,95,438,814,3978.49
Finger Closing,96,438,698,3411.53
Finger Closing,97,438,663,3240.47
Finger Closing,98,437,644,3147.6
Finger Closing,99,435,803,3924.73
Finger Closing,100,436,825,4032.26
Finger Closing,101,432,729,3563.05
Finger Closing,102,431,713,3484.85
Finger Closing,103,428,705,3445.75
Finger Closing,104,424,798,3900.29
Finger Closing,105,399,807,3944.28
Finger Closing,106,416,791,3866.08
Finger Closing,107,411,756,3695.01
Finger Closing,108,405,725,3543.5
Finger Closing,109,400,783,3826.98
Finger Closing,110,393,663,3240.47
Finger Closing,111,388,710,3470.19
Finger Closing,112,385,611,2986.31
Finger Closing,113,382,738,3607.04
Finger Closing,114,377,708,3460.41
Finger Closing,115,371,984,4809.38
Finger Closing,116,366,942,4604.11
Finger Closing,117,361,984,4809.38
Finger Closing,118,357,984,4809.38
Finger Closing,119,352,984,4809.38
Finger Closing,120,347,984,4809.38
Finger Closing,121,342,984,4809.38
Finger Closing,122,336,984,4809.38
Finger Closing,123,332,984,4809.38
Finger Closing,124,330,984,4809.38
Finger Closing,125,325,984,4809.38
Finger Closing,126,319,984,4809.38
Finger Closing,127,316,985,4814.27
Finger Closing,128,312,984,4809.38
Finger Closing,129,309,984,4809.38
Finger Closing,130,305,984,4809.38
Finger Closing,131,302,984,4809.38
Finger Closing,132,298,984,4809.38
Finger Closing,133,297,985,4814.27
Finger Closing,134,296,985,4814.27
Finger Closing,135,294,984,4809.38
Finger Closing,136,294,985,4814.27
Finger Closing,137,294,984,4809.38
Finger Closing,138,292,985,4814.27
Finger Closing,139,291,985,4814.27
Finger Closing,140,288,985,4814.27
Finger Closing,141,285,984,4809.38
Finger Closing,142,283,984,4809.38
Finger Closing,143,281,984,4809.38
Finger Closing,144,283,985,4814.27
Finger Closing,145,277,984,4809.38
Finger Closing,146,275,984,4809.38
Finger Closing,147,272,984,4809.38
Finger Closing,148,269,984,4809.38
Finger Closing,149,267,984,4809.38
Finger Closing,150,265,984,4809.38
Finger Closing,151,264,985,4814.27
Finger Closing,152,262,985,4814.27
Finger Closing,153,257,984,4809.38
Finger Closing,154,259,984,4809.38
Finger Closing,155,257,985,4814.27
Finger Closing,156,254,985,4814.27
Finger Closing,157,253,985,4814.27
Finger Closing,158,251,984,4809.38
Finger Closing,159,249,984,4809.38
Finger Closing,160,247,984,4809.38
Finger Closing,161,245,984,4809.38
Finger Closing,162,244,985,4814.27
Finger Closing,163,243,985,4814.27
Finger Closing,164,241,985,4814.27
Finger Closing,165,240,985,4814.27
Finger Closing,166,241,984,4809.38
Finger Closing,167,240,984,4809.38
Finger Closing,168,239,984,4809.38
Finger Closing,169,238,984,4809.38
Finger Closing,170,240,983,4804.5
Finger Closing,171,240,984,4809.38
Finger Closing,172,239,984,4809.38
Finger Closing,173,239,985,4814.27
Finger Closing,174,240,984,4809.38
Finger Closing,175,240,984,4809.38
Finger Closing,176,241,984,4809.38
Finger Closing,177,241,984,4809.38
Finger Closing,178,242,985,4814.27
Finger Closing,179,242,984,4809.38
Finger Closing,180,243,985,4814.27
Finger Opening,180,244,984,4809.38
Finger Opening,179,244,985,4814.27
Finger Opening,178,245,985,4814.27
Finger Opening,177,246,985,4814.27
Finger Opening,176,246,985,4814.27
Finger Opening,175,247,985,4814.27
Finger Opening,174,248,984,4809.38
Finger Opening,173,249,984,4809.38
Finger Opening,172,249,984,4809.38
Finger Opening,171,250,984,4809.38
Finger Opening,170,251,984,4809.38
Finger Opening,169,254,984,4809.38
Finger Opening,168,255,984,4809.38
Finger Opening,167,258,984,4809.38
Finger Opening,166,259,962,4701.86
Finger Opening,165,261,985,4814.27
Finger Opening,164,263,984,4809.38
Finger Opening,163,264,984,4809.38
Finger Opening,162,265,921,4501.47
Finger Opening,161,267,750,3665.69
Finger Opening,160,269,766,3743.89
Finger Opening,159,271,798,3900.29
Finger Opening,158,274,803,3924.73
Finger Opening,157,276,921,4501.47
Finger Opening,156,279,816,3988.27
Finger Opening,155,282,838,4095.8
Finger Opening,154,285,817,3993.16
Finger Opening,153,290,984,4809.38
Finger Opening,152,294,984,4809.38
Finger Opening,151,299,984,4809.38
Finger Opening,150,303,984,4809.38
Finger Opening,149,306,984,4809.38
Finger Opening,148,312,984,4809.38
Finger Opening,147,315,985,4814.27
Finger Opening,146,321,984,4809.38
Finger Opening,145,325,984,4809.38
Finger Opening,144,327,984,4809.38
Finger Opening,143,331,984,4809.38
Finger Opening,142,335,984,4809.38
Finger Opening,141,337,984,4809.38
Finger Opening,140,340,984,4809.38
Finger Opening,139,343,984,4809.38
Finger Opening,138,347,984,4809.38
Finger Opening,137,349,984,4809.38
Finger Opening,136,352,984,4809.38
Finger Opening,135,356,985,4814.27
Finger Opening,134,360,984,4809.38
Finger Opening,133,363,984,4809.38
Finger Opening,132,367,984,4809.38
Finger Opening,131,372,984,4809.38
Finger Opening,130,378,985,4814.27
Finger Opening,129,380,984,4809.38
Finger Opening,128,384,985,4814.27
Finger Opening,127,389,984,4809.38
Finger Opening,126,390,985,4814.27
Finger Opening,125,393,984,4809.38
Finger Opening,124,397,985,4814.27
Finger Opening,123,401,984,4809.38
Finger Opening,122,402,985,4814.27
Finger Opening,121,404,985,4814.27
Finger Opening,120,405,985,4814.27
Finger Opening,119,406,984,4809.38
Finger Opening,118,406,985,4814.27
Finger Opening,117,408,985,4814.27
Finger Opening,116,409,984,4809.38
Finger Opening,115,410,984,4809.38
Finger Opening,114,411,984,4809.38
Finger Opening,113,412,985,4814.27
Finger Opening,112,413,984,4809.38
Finger Opening,111,413,984,4809.38
Finger Opening,110,414,984,4809.38
Finger Opening,109,415,984,4809.38
Finger Opening,108,415,985,4814.27
Finger Opening,107,416,985,4814.27
Finger Opening,106,417,984,4809.38
Finger Opening,105,416,985,4814.27
Finger Opening,104,415,984,4809.38
Finger Opening,103,417,984,4809.38
Finger Opening,102,417,983,4804.5
Finger Opening,101,419,985,4814.27
Finger Opening,100,418,984,4809.38
Finger Opening,99,418,984,4809.38
Finger Opening,98,419,985,4814.27
Finger Opening,97,420,985,4814.27
Finger Opening,96,421,984,4809.38
Finger Opening,95,422,984,4809.38
Finger Opening,94,423,984,4809.38
Finger Opening,93,424,969,4736.07
Finger Opening,92,424,965,4716.52
Finger Opening,91,425,977,4775.17
Finger Opening,90,427,917,4481.92
Finger Closing,90,428,909,4442.82
Finger Closing,91,429,876,4281.52
Finger Closing,92,430,984,4809.38
Finger Closing,93,431,984,4809.38
Finger Closing,94,431,984,4809.38
Finger Closing,95,432,985,4814.27
Finger Closing,96,433,935,4569.89
Finger Closing,97,433,984,4809.38
Finger Closing,98,434,903,4413.49
Finger Closing,99,434,937,4579.67
Finger Closing,100,434,841,4110.46
Finger Closing,101,435,810,3958.94
Finger Closing,102,435,732,3577.71
Finger Closing,103,436,712,3479.96
Finger Closing,104,436,688,3362.66
Finger Closing,105,436,687,3357.77
Finger Closing,106,437,654,3196.48
Finger Closing,107,436,629,3074.29
Finger Closing,108,436,716,3499.51
Finger Closing,109,437,661,3230.69
Finger Closing,110,437,663,3240.47
Finger Closing,111,437,822,4017.6
Finger Closing,112,437,851,4159.33
Finger Closing,113,437,727,3553.27
Finger Closing,114,437,983,4804.5
Finger Closing,115,436,974,4760.51
Finger Closing,116,434,967,4726.29
Finger Closing,117,430,848,4144.67
Finger Closing,118,426,983,4804.5
Finger Closing,119,422,876,4281.52
Finger Closing,120,418,889,4345.06
Finger Closing,121,413,833,4071.36
Finger Closing,122,406,757,3699.9
Finger Closing,123,397,810,3958.94
Finger Closing,124,388,822,4017.6
Finger Closing,125,376,808,3949.17
Finger Closing,126,364,726,3548.39
Finger Closing,127,355,953,4657.87
Finger Closing,128,352,795,3885.63
Finger Closing,129,347,921,4501.47
Finger Closing,130,341,850,4154.45
Finger Closing,131,337,983,4804.5
Finger Closing,132,330,904,4418.38
Finger Closing,133,327,944,4613.88
Finger Closing,134,324,892,4359.73
Finger Closing,135,319,978,4780.06
Finger Closing,136,314,842,4115.35
Finger Closing,137,311,898,4389.05
Finger Closing,138,309,830,4056.7
Finger Closing,139,306,984,4809.38
Finger Closing,140,302,932,4555.23
Finger Closing,141,298,984,4809.38
Finger Closing,142,293,984,4809.38
Finger Closing,143,290,939,4589.44
Finger Closing,144,286,913,4462.37
Finger Closing,145,283,823,4022.48
Finger Closing,146,281,821,4012.71
Finger Closing,147,274,718,3509.29
Finger Closing,148,272,829,4051.81
Finger Closing,149,269,858,4193.55
Finger Closing,150,264,983,4804.5
Finger Closing,151,261,984,4809.38
Finger Closing,152,259,984,4809.38
Finger Closing,153,257,954,4662.76
Finger Closing,154,253,984,4809.38
Finger Closing,155,251,985,4814.27
Finger Closing,156,250,984,4809.38
Finger Closing,157,249,984,4809.38
Finger Closing,158,247,984,4809.38
Finger Closing,159,245,985,4814.27
Finger Closing,160,245,983,4804.5
Finger Closing,161,244,984,4809.38
Finger Closing,162,243,983,4804.5
Finger Closing,163,243,984,4809.38
Finger Closing,164,242,984,4809.38
Finger Closing,165,240,984,4809.38
Finger Closing,166,238,984,4809.38
Finger Closing,167,236,984,4809.38
Finger Closing,168,237,984,4809.38
Finger Closing,169,233,984,4809.38
Finger Closing,170,235,984,4809.38
Finger Closing,171,236,984,4809.38
Finger Closing,172,237,984,4809.38
Finger Closing,173,237,984,4809.38
Finger Closing,174,239,984,4809.38
Finger Closing,175,239,985,4814.27
Finger Closing,176,239,984,4809.38
Finger Closing,177,240,984,4809.38
Finger Closing,178,240,984,4809.38
Finger Closing,179,241,984,4809.38
Finger Closing,180,241,984,4809.38
Finger Opening,180,243,984,4809.38
Finger Opening,179,244,984,4809.38
Finger Opening,178,245,985,4814.27
Finger Opening,177,246,985,4814.27
Finger Opening,176,247,984,4809.38
Finger Opening,175,249,985,4814.27
Finger Opening,174,250,985,4814.27
Finger Opening,173,251,985,4814.27
Finger Opening,172,252,984,4809.38
Finger Opening,171,253,973,4755.62
Finger Opening,170,255,853,4169.11
Finger Opening,169,257,804,3929.62
Finger Opening,168,259,712,3479.96
Finger Opening,167,260,697,3406.65
Finger Opening,166,261,647,3162.27
Finger Opening,165,262,713,3484.85
Finger Opening,164,265,984,4809.38
Finger Opening,163,266,984,4809.38
Finger Opening,162,267,925,4521.02
Finger Opening,161,268,871,4257.09
Finger Opening,160,269,719,3514.17
Finger Opening,159,270,662,3235.58
Finger Opening,158,271,743,3631.48
Finger Opening,157,273,671,3279.57
Finger Opening,156,276,654,3196.48
Finger Opening,155,281,966,4721.41
Finger Opening,154,282,854,4174
Finger Opening,153,288,889,4345.06
Finger Opening,152,291,713,3484.85
Finger Opening,151,296,984,4809.38
Finger Opening,150,300,830,4056.7
Finger Opening,149,303,882,4310.85
Finger Opening,148,306,802,3919.84
Finger Opening,147,309,955,4667.64
Finger Opening,146,312,886,4330.4
Finger Opening,145,316,984,4809.38
Finger Opening,144,320,882,4310.85
Finger Opening,143,324,983,4804.5
Finger Opening,142,329,983,4804.5
Finger Opening,141,335,984,4809.38
Finger Opening,140,337,983,4804.5
Finger Opening,139,343,984,4809.38
Finger Opening,138,348,984,4809.38
Finger Opening,137,353,984,4809.38
Finger Opening,136,357,984,4809.38
Finger Opening,135,361,985,4814.27
Finger Opening,134,365,984,4809.38
Finger Opening,133,369,984,4809.38
Finger Opening,132,376,984,4809.38
Finger Opening,131,381,984,4809.38
Finger Opening,130,383,984,4809.38
Finger Opening,129,387,979,4784.95
Finger Opening,128,390,984,4809.38
Finger Opening,127,392,891,4354.84
Finger Opening,126,394,915,4472.14
Finger Opening,125,396,965,4716.52
Finger Opening,124,400,984,4809.38
Finger Opening,123,402,984,4809.38
Finger Opening,122,406,984,4809.38
Finger Opening,121,410,984,4809.38
Finger Opening,120,413,984,4809.38
Finger Opening,119,415,984,4809.38
Finger Opening,118,416,984,4809.38
Finger Opening,117,418,984,4809.38
Finger Opening,116,419,985,4814.27
Finger Opening,115,420,984,4809.38
Finger Opening,114,421,984,4809.38
Finger Opening,113,422,984,4809.38
Finger Opening,112,423,984,4809.38
Finger Opening,111,423,984,4809.38
Finger Opening,110,424,984,4809.38
Finger Opening,109,425,985,4814.27
Finger Opening,108,425,984,4809.38
Finger Opening,107,425,984,4809.38
Finger Opening,106,426,985,4814.27
Finger Opening,105,426,984,4809.38
Finger Opening,104,426,984,4809.38
Finger Opening,103,426,984,4809.38
Finger Opening,102,427,984,4809.38
Finger Opening,101,427,984,4809.38
Finger Opening,100,428,942,4604.11
Finger Opening,99,429,841,4110.46
Finger Opening,98,429,815,3983.38
Finger Opening,97,430,798,3900.29
Finger Opening,96,431,774,3782.99
Finger Opening,95,431,853,4169.11
Finger Opening,94,432,802,3919.84
Finger Opening,93,431,762,3724.34
Finger Opening,92,432,786,3841.64
Finger Opening,91,433,854,4174
Finger Opening,90,433,821,4012.71
Finger Closing,90,433,802,3919.84
Finger Closing,91,433,799,3905.18
Finger Closing,92,433,847,4139.78
Finger Closing,93,434,955,4667.64
Finger Closing,94,434,878,4291.3
Finger Closing,95,434,737,3602.15
Finger Closing,96,435,678,3313.78
Finger Closing,97,435,651,3181.82
Finger Closing,98,435,620,3030.3
Finger Closing,99,435,543,2653.96
Finger Closing,100,436,509,2487.78
Finger Closing,101,436,520,2541.54
Finger Closing,102,436,495,2419.35
Finger Closing,103,436,700,3421.31
Finger Closing,104,435,617,3015.64
Finger Closing,105,434,577,2820.14
Finger Closing,106,432,562,2746.82
Finger Closing,107,428,633,3093.84
Finger Closing,108,424,678,3313.78
Finger Closing,109,418,720,3519.06
Finger Closing,110,412,679,3318.67
Finger Closing,111,405,768,3753.67
Finger Closing,112,399,699,3416.42
Finger Closing,113,393,833,4071.36
Finger Closing,114,390,866,4232.65
Finger Closing,115,383,851,4159.33
Finger Closing,116,378,796,3890.52
Finger Closing,117,373,896,4379.28
Finger Closing,118,369,836,4086.02
Finger Closing,119,363,984,4809.38
Finger Closing,120,358,984,4809.38
Finger Closing,121,353,977,4775.17
Finger Closing,122,349,885,4325.51
Finger Closing,123,343,816,3988.27
Finger Closing,124,336,869,4247.31
Finger Closing,125,330,750,3665.69
Finger Closing,126,325,984,4809.38
Finger Closing,127,321,907,4433.04
Finger Closing,128,316,983,4804.5
Finger Closing,129,313,984,4809.38
Finger Closing,130,307,984,4809.38
Finger Closing,131,304,984,4809.38
Finger Closing,132,303,984,4809.38
Finger Closing,133,301,983,4804.5
Finger Closing,134,299,984,4809.38
Finger Closing,135,296,983,4804.5
Finger Closing,136,295,984,4809.38
Finger Closing,137,292,983,4804.5
Finger Closing,138,291,984,4809.38
Finger Closing,139,290,985,4814.27
Finger Closing,140,288,984,4809.38
Finger Closing,141,286,942,4604.11
Finger Closing,142,284,908,4437.93
Finger Closing,143,283,984,4809.38
Finger Closing,144,281,967,4726.29
Finger Closing,145,278,806,3939.39
Finger Closing,146,277,941,4599.22
Finger Closing,147,277,984,4809.38
Finger Closing,148,275,985,4814.27
Finger Closing,149,274,984,4809.38
Finger Closing,150,272,984,4809.38
Finger Closing,151,271,983,4804.5
Finger Closing,152,271,984,4809.38
Finger Closing,153,268,984,4809.38
Finger Closing,154,265,984,4809.38
Finger Closing,155,264,984,4809.38
Finger Closing,156,262,984,4809.38
Finger Closing,157,261,984,4809.38
Finger Closing,158,257,984,4809.38
Finger Closing,159,257,984,4809.38
Finger Closing,160,252,984,4809.38
Finger Closing,161,253,984,4809.38
Finger Closing,162,251,984,4809.38
Finger Closing,163,249,984,4809.38
Finger Closing,164,247,984,4809.38
Finger Closing,165,245,984,4809.38
Finger Closing,166,244,983,4804.5
Finger Closing,167,242,984,4809.38
Finger Closing,168,242,984,4809.38
Finger Closing,169,241,985,4814.27
Finger Closing,170,240,984,4809.38
Finger Closing,171,239,984,4809.38
Finger Closing,172,238,985,4814.27
Finger Closing,173,238,984,4809.38
Finger Closing,174,236,984,4809.38
Finger Closing,175,236,985,4814.27
Finger Closing,176,235,984,4809.38
Finger Closing,177,234,985,4814.27
Finger Closing,178,235,985,4814.27
Finger Closing,179,236,984,4809.38
Finger Closing,180,237,984,4809.38
Finger Opening,180,238,985,4814.27
Finger Opening,179,239,984,4809.38
Finger Opening,178,240,984,4809.38
Finger Opening,177,239,984,4809.38
Finger Opening,176,241,984,4809.38
Finger Opening,175,242,984,4809.38
Finger Opening,174,243,985,4814.27
Finger Opening,173,244,984,4809.38
Finger Opening,172,245,985,4814.27
Finger Opening,171,246,985,4814.27
Finger Opening,170,247,867,4237.54
Finger Opening,169,248,833,4071.36
Finger Opening,168,250,735,3592.38
Finger Opening,167,253,708,3460.41
Finger Opening,166,256,620,3030.3
Finger Opening,165,260,753,3680.35
Finger Opening,164,262,798,3900.29
Finger Opening,163,265,917,4481.92
Finger Opening,162,266,956,4672.53
Finger Opening,161,267,819,4002.93
Finger Opening,160,269,699,3416.42
Finger Opening,159,272,690,3372.43
Finger Opening,158,274,855,4178.89
Finger Opening,157,276,772,3773.22
Finger Opening,156,277,781,3817.2
Finger Opening,155,281,751,3670.58
Finger Opening,154,285,699,3416.42
Finger Opening,153,290,688,3362.66
