Servo Motion,Servo Position,Flex Sensor Value,EMG Sensor Value,EMG Sensor Voltage
Finger Closing,99,402,47,229.72
Finger Closing,100,403,62,303.03
Finger Closing,101,405,53,259.04
Finger Closing,102,406,72,351.91
Finger Closing,103,406,76,371.46
Finger Closing,104,407,74,361.68
Finger Closing,105,407,65,317.69
Finger Closing,106,407,67,327.47
Finger Closing,107,407,61,298.14
Finger Closing,108,407,55,268.82
Finger Closing,109,406,54,263.93
Finger Closing,110,406,51,249.27
Finger Closing,111,406,49,239.49
Finger Closing,112,405,57,278.59
Finger Closing,113,404,54,263.93
Finger Closing,114,403,50,244.38
Finger Closing,115,402,45,219.94
Finger Closing,116,400,52,254.15
Finger Closing,117,399,51,249.27
Finger Closing,118,396,59,288.37
Finger Closing,119,395,51,249.27
Finger Closing,120,393,48,234.6
Finger Closing,121,392,45,219.94
Finger Closing,122,391,43,210.17
Finger Closing,123,390,40,195.5
Finger Closing,124,388,46,224.83
Finger Closing,125,387,48,234.6
Finger Closing,126,386,44,215.05
Finger Closing,127,384,41,200.39
Finger Closing,128,384,34,166.18
Finger Closing,129,383,42,205.28
Finger Closing,130,381,46,224.83
Finger Closing,131,379,91,444.77
Finger Closing,132,378,98,478.98
Finger Closing,133,370,117,571.85
Finger Closing,134,375,110,537.63
Finger Closing,135,373,121,591.4
Finger Closing,136,372,127,620.72
Finger Closing,137,369,144,703.81
Finger Closing,138,368,126,615.84
Finger Closing,139,366,107,522.97
Finger Closing,140,364,99,483.87
Finger Closing,141,362,139,679.37
Finger Closing,142,358,122,596.29
Finger Closing,143,355,102,498.53
Finger Closing,144,353,118,576.74
Finger Closing,145,352,112,547.41
Finger Closing,146,353,164,801.56
Finger Closing,147,347,136,664.71
Finger Closing,148,344,128,625.61
Finger Closing,149,340,110,537.63
Finger Closing,150,346,197,962.85
Finger Closing,151,343,183,894.43
Finger Closing,152,339,232,1133.92
Finger Closing,153,338,240,1173.02
Finger Closing,154,338,249,1217.01
Finger Closing,155,337,203,992.18
Finger Closing,156,336,169,826
Finger Closing,157,335,161,786.9
Finger Closing,158,334,163,796.68
Finger Closing,159,334,146,713.59
Finger Closing,160,330,136,664.71
Finger Closing,161,328,114,557.18
Finger Closing,162,327,104,508.31
Finger Closing,163,326,95,464.32
Finger Closing,164,324,94,459.43
Finger Closing,165,324,79,386.12
Finger Closing,166,323,84,410.56
Finger Closing,167,322,92,449.66
Finger Closing,168,322,89,435
Finger Closing,169,322,74,361.68
Finger Closing,170,321,63,307.92
Finger Opening,170,322,53,259.04
Finger Opening,169,322,48,234.6
Finger Opening,168,322,44,215.05
Finger Opening,167,322,44,215.05
Finger Opening,166,322,38,185.73
Finger Opening,165,323,36,175.95
Finger Opening,164,322,39,190.62
Finger Opening,163,323,41,200.39
Finger Opening,162,323,70,342.13
Finger Opening,161,324,142,694.04
Finger Opening,160,325,171,835.78
Finger Opening,159,327,182,889.54
Finger Opening,158,328,213,1041.06
Finger Opening,157,329,189,923.75
Finger Opening,156,330,199,972.63
Finger Opening,155,330,157,767.35
Finger Opening,154,333,193,943.3
Finger Opening,153,334,150,733.14
Finger Opening,152,336,174,850.44
Finger Opening,151,337,155,757.58
Finger Opening,150,339,179,874.88
Finger Opening,149,340,151,738.03
Finger Opening,148,345,169,826
Finger Opening,147,344,137,669.6
Finger Opening,146,346,148,723.36
Finger Opening,145,347,131,640.27
Finger Opening,144,349,139,679.37
Finger Opening,143,352,157,767.35
Finger Opening,142,352,192,938.42
Finger Opening,141,357,181,884.65
Finger Opening,140,355,175,855.33
Finger Opening,139,357,188,918.87
Finger Opening,138,361,203,992.18
Finger Opening,137,360,164,801.56
Finger Opening,136,361,152,742.91
Finger Opening,135,362,141,689.15
Finger Opening,134,360,120,586.51
Finger Opening,133,364,134,654.94
Finger Opening,132,365,144,703.81
Finger Opening,131,366,165,806.45
Finger Opening,130,368,145,708.7
Finger Opening,129,369,150,733.14
Finger Opening,128,370,122,596.29
Finger Opening,127,371,126,615.84
Finger Opening,126,373,120,586.51
Finger Opening,125,375,135,659.82
Finger Opening,124,376,129,630.5
Finger Opening,123,378,118,576.74
Finger Opening,122,379,100,488.76
Finger Opening,121,380,108,527.86
Finger Opening,120,381,95,464.32
Finger Opening,119,379,92,449.66
Finger Opening,118,385,93,454.55
Finger Opening,117,379,85,415.44
Finger Opening,116,382,93,454.55
Finger Opening,115,387,97,474.1
Finger Opening,114,388,95,464.32
Finger Opening,113,391,96,469.21
Finger Opening,112,389,94,459.43
Finger Opening,111,390,90,439.88
Finger Opening,110,392,93,454.55
Finger Opening,109,393,89,435
Finger Opening,108,394,96,469.21
Finger Opening,107,396,80,391.01
Finger Opening,106,397,81,395.89
Finger Opening,105,398,66,322.58
Finger Opening,104,399,68,332.36
Finger Opening,103,400,72,351.91
Finger Opening,102,401,82,400.78
Finger Opening,101,402,74,361.68
Finger Opening,100,403,90,439.88
Finger Opening,99,406,86,420.33
Finger Opening,98,407,160,782.01
Finger Opening,97,409,128,625.61
Finger Opening,96,410,162,791.79
Finger Opening,95,411,115,562.07
Finger Opening,94,412,93,454.55
Finger Opening,93,412,84,410.56
Finger Opening,92,412,130,635.39
Finger Opening,91,413,95,464.32
Finger Opening,90,413,147,718.48
Finger Closing,90,409,121,591.4
Finger Closing,91,411,97,474.1
Finger Closing,92,412,98,478.98
Finger Closing,93,412,79,386.12
Finger Closing,94,414,65,317.69
Finger Closing,95,414,64,312.81
Finger Closing,96,414,65,317.69
Finger Closing,97,416,64,312.81
Finger Closing,98,416,83,405.67
Finger Closing,99,418,64,312.81
Finger Closing,100,419,71,347.02
Finger Closing,101,419,61,298.14
Finger Closing,102,419,101,493.65
Finger Closing,103,418,90,439.88
Finger Closing,104,418,116,566.96
Finger Closing,105,417,90,439.88
Finger Closing,106,415,91,444.77
Finger Closing,107,414,108,527.86
Finger Closing,108,412,114,557.18
Finger Closing,109,411,88,430.11
Finger Closing,110,410,88,430.11
Finger Closing,111,408,74,361.68
Finger Closing,112,408,77,376.34
Finger Closing,113,408,77,376.34
Finger Closing,114,407,79,386.12
Finger Closing,115,405,85,415.44
Finger Closing,116,405,143,698.92
Finger Closing,117,401,129,630.5
Finger Closing,118,400,172,840.66
Finger Closing,119,400,140,684.26
Finger Closing,120,389,168,821.11
Finger Closing,121,400,124,606.06
Finger Closing,122,399,102,498.53
Finger Closing,123,398,94,459.43
Finger Closing,124,398,136,664.71
Finger Closing,125,397,129,630.5
Finger Closing,126,396,143,698.92
Finger Closing,127,395,130,635.39
Finger Closing,128,393,157,767.35
Finger Closing,129,392,125,610.95
Finger Closing,130,390,138,674.49
Finger Closing,131,387,128,625.61
Finger Closing,132,386,170,830.89
Finger Closing,133,384,135,659.82
Finger Closing,134,382,164,801.56
Finger Closing,135,381,134,654.94
Finger Closing,136,379,156,762.46
Finger Closing,137,377,153,747.8
Finger Closing,138,374,190,928.64
Finger Closing,139,372,226,1104.59
Finger Closing,140,372,226,1104.59
Finger Closing,141,367,296,1446.73
Finger Closing,142,364,267,1304.99
Finger Closing,143,365,245,1197.46
Finger Closing,144,363,252,1231.67
Finger Closing,145,360,238,1163.25
Finger Closing,146,359,232,1133.92
Finger Closing,147,357,216,1055.72
Finger Closing,148,354,212,1036.17
Finger Closing,149,351,188,918.87
Finger Closing,150,350,186,909.09
Finger Closing,151,348,172,840.66
Finger Closing,152,346,179,874.88
Finger Closing,153,345,168,821.11
Finger Closing,154,343,145,708.7
Finger Closing,155,341,143,698.92
Finger Closing,156,339,119,581.62
Finger Closing,157,338,103,503.42
Finger Closing,158,338,112,547.41
Finger Closing,159,337,115,562.07
Finger Closing,160,336,93,454.55
Finger Closing,161,335,95,464.32
Finger Closing,162,333,80,391.01
Finger Closing,163,332,85,415.44
Finger Closing,164,332,73,356.79
Finger Closing,165,330,75,366.57
Finger Closing,166,329,73,356.79
Finger Closing,167,327,76,371.46
Finger Closing,168,326,73,356.79
Finger Closing,169,326,70,342.13
Finger Closing,170,325,56,273.7
Finger Opening,170,324,52,254.15
Finger Opening,169,324,45,219.94
Finger Opening,168,324,43,210.17
Finger Opening,167,324,41,200.39
Finger Opening,166,324,42,205.28
Finger Opening,165,324,36,175.95
Finger Opening,164,324,35,171.07
Finger Opening,163,324,31,151.52
Finger Opening,162,325,34,166.18
Finger Opening,161,323,41,200.39
Finger Opening,160,325,53,259.04
Finger Opening,159,328,67,327.47
Finger Opening,158,329,71,347.02
Finger Opening,157,329,107,522.97
Finger Opening,156,329,104,508.31
Finger Opening,155,330,149,728.25
Finger Opening,154,331,127,620.72
Finger Opening,153,331,129,630.5
Finger Opening,152,333,122,596.29
Finger Opening,151,334,137,669.6
Finger Opening,150,336,223,1089.93
Finger Opening,149,335,242,1182.8
Finger Opening,148,337,288,1407.62
Finger Opening,147,340,221,1080.16
Finger Opening,146,345,219,1070.38
Finger Opening,145,336,172,840.66
Finger Opening,144,342,235,1148.58
Finger Opening,143,343,185,904.2
Finger Opening,142,344,194,948.19
Finger Opening,141,346,169,826
Finger Opening,140,348,194,948.19
Finger Opening,139,349,171,835.78
Finger Opening,138,350,170,830.89
Finger Opening,137,350,137,669.6
Finger Opening,136,351,205,1001.96
Finger Opening,135,351,165,806.45
Finger Opening,134,353,142,694.04
Finger Opening,133,354,149,728.25
Finger Opening,132,355,177,865.1
Finger Opening,131,357,176,860.22
Finger Opening,130,358,162,791.79
Finger Opening,129,359,167,816.23
Finger Opening,128,360,146,713.59
Finger Opening,127,362,148,723.36
Finger Opening,126,369,131,640.27
Finger Opening,125,366,182,889.54
Finger Opening,124,370,226,1104.59
Finger Opening,123,372,184,899.32
Finger Opening,122,375,167,816.23
Finger Opening,121,378,167,816.23
Finger Opening,120,383,161,786.9
Finger Opening,119,385,152,742.91
Finger Opening,118,382,145,708.7
Finger Opening,117,384,144,703.81
Finger Opening,116,385,143,698.92
Finger Opening,115,387,138,674.49
Finger Opening,114,388,144,703.81
Finger Opening,113,386,142,694.04
Finger Opening,112,390,135,659.82
Finger Opening,111,385,131,640.27
Finger Opening,110,389,135,659.82
Finger Opening,109,391,124,606.06
Finger Opening,108,392,123,601.17
Finger Opening,107,393,115,562.07
Finger Opening,106,394,115,562.07
Finger Opening,105,396,106,518.08
Finger Opening,104,397,106,518.08
Finger Opening,103,397,91,444.77
Finger Opening,102,399,87,425.22
Finger Opening,101,399,75,366.57
Finger Opening,100,401,71,347.02
Finger Opening,99,403,89,435
Finger Opening,98,403,74,361.68
Finger Opening,97,404,75,366.57
Finger Opening,96,406,75,366.57
Finger Opening,95,407,75,366.57
Finger Opening,94,408,83,405.67
Finger Opening,93,408,81,395.89
Finger Opening,92,409,72,351.91
Finger Opening,91,410,83,405.67
Finger Opening,90,410,89,435
Finger Closing,90,410,88,430.11
Finger Closing,91,409,79,386.12
Finger Closing,92,409,75,366.57
Finger Closing,93,409,60,293.26
Finger Closing,94,410,57,278.59
Finger Closing,95,412,54,263.93
Finger Closing,96,412,48,234.6
Finger Closing,97,413,38,185.73
Finger Closing,98,413,35,171.07
Finger Closing,99,413,33,161.29
Finger Closing,100,413,52,254.15
Finger Closing,101,412,46,224.83
Finger Closing,102,413,82,400.78
Finger Closing,103,411,82,400.78
Finger Closing,104,412,70,342.13
Finger Closing,105,413,68,332.36
Finger Closing,106,413,80,391.01
Finger Closing,107,413,75,366.57
Finger Closing,108,413,66,322.58
Finger Closing,109,412,52,254.15
Finger Closing,110,412,62,303.03
Finger Closing,111,411,48,234.6
Finger Closing,112,411,58,283.48
Finger Closing,113,411,48,234.6
Finger Closing,114,410,61,298.14
Finger Closing,115,410,54,263.93
Finger Closing,116,410,66,322.58
Finger Closing,117,410,61,298.14
Finger Closing,118,409,63,307.92
Finger Closing,119,408,52,254.15
Finger Closing,120,407,67,327.47
Finger Closing,121,406,57,278.59
Finger Closing,122,405,82,400.78
Finger Closing,123,405,68,332.36
Finger Closing,124,405,137,669.6
Finger Closing,125,404,120,586.51
Finger Closing,126,404,158,772.24
Finger Closing,127,404,150,733.14
Finger Closing,128,403,143,698.92
Finger Closing,129,408,113,552.3
Finger Closing,130,401,157,767.35
Finger Closing,131,401,133,650.05
Finger Closing,132,401,216,1055.72
Finger Closing,133,399,215,1050.83
Finger Closing,134,396,258,1261
Finger Closing,135,394,214,1045.94
Finger Closing,136,396,276,1348.97
Finger Closing,137,395,246,1202.35
Finger Closing,138,393,190,928.64
Finger Closing,139,393,169,826
Finger Closing,140,387,139,679.37
Finger Closing,141,390,141,689.15
Finger Closing,142,385,108,527.86
Finger Closing,143,382,115,562.07
Finger Closing,144,375,104,508.31
Finger Closing,145,376,124,606.06
Finger Closing,146,374,125,610.95
Finger Closing,147,372,132,645.16
Finger Closing,148,368,122,596.29
Finger Closing,149,365,116,566.96
Finger Closing,150,364,109,532.75
Finger Closing,151,362,87,425.22
Finger Closing,152,362,78,381.23
Finger Closing,153,359,75,366.57
Finger Closing,154,358,62,303.03
Finger Closing,155,355,76,371.46
Finger Closing,156,343,62,303.03
Finger Closing,157,349,67,327.47
Finger Closing,158,348,65,317.69
Finger Closing,159,347,55,268.82
Finger Closing,160,346,57,278.59
Finger Closing,161,345,50,244.38
Finger Closing,162,345,55,268.82
Finger Closing,163,344,55,268.82
Finger Closing,164,343,58,283.48
Finger Closing,165,342,60,293.26
Finger Closing,166,341,53,259.04
Finger Closing,167,339,55,268.82
Finger Closing,168,338,48,234.6
Finger Closing,169,337,47,229.72
Finger Closing,170,336,39,190.62
Finger Opening,170,336,34,166.18
Finger Opening,169,336,31,151.52
Finger Opening,168,335,28,136.85
Finger Opening,167,335,25,122.19
Finger Opening,166,336,29,141.74
Finger Opening,165,336,36,175.95
Finger Opening,164,336,39,190.62
Finger Opening,163,336,35,171.07
Finger Opening,162,333,35,171.07
Finger Opening,161,337,43,210.17
Finger Opening,160,338,47,229.72
Finger Opening,159,338,42,205.28
Finger Opening,158,339,78,381.23
Finger Opening,157,340,67,327.47
Finger Opening,156,339,110,537.63
Finger Opening,155,341,93,454.55
Finger Opening,154,343,138,674.49
Finger Opening,153,343,269,1314.76
Finger Opening,152,342,298,1456.5
Finger Opening,151,343,226,1104.59
Finger Opening,150,347,171,835.78
Finger Opening,149,342,160,782.01
Finger Opening,148,344,126,615.84
Finger Opening,147,348,140,684.26
Finger Opening,146,348,124,606.06
Finger Opening,145,350,141,689.15
Finger Opening,144,352,134,654.94
Finger Opening,143,352,127,620.72
Finger Opening,142,351,117,571.85
Finger Opening,141,359,163,796.68
Finger Opening,140,357,144,703.81
Finger Opening,139,358,161,786.9
Finger Opening,138,359,141,689.15
Finger Opening,137,360,127,620.72
Finger Opening,136,362,121,591.4
Finger Opening,135,362,156,762.46
Finger Opening,134,363,140,684.26
Finger Opening,133,364,141,689.15
Finger Opening,132,365,124,606.06
Finger Opening,131,367,112,547.41
Finger Opening,130,368,123,601.17
Finger Opening,129,369,136,664.71
Finger Opening,128,370,158,772.24
Finger Opening,127,372,139,679.37
Finger Opening,126,373,132,645.16
Finger Opening,125,375,127,620.72
Finger Opening,124,376,131,640.27
Finger Opening,123,377,116,566.96
Finger Opening,122,379,118,576.74
Finger Opening,121,381,120,586.51
Finger Opening,120,386,114,557.18
Finger Opening,119,381,116,566.96
Finger Opening,118,384,109,532.75
Finger Opening,117,387,115,562.07
Finger Opening,116,389,117,571.85
Finger Opening,115,390,106,518.08
Finger Opening,114,390,101,493.65
Finger Opening,113,392,113,552.3
Finger Opening,112,394,111,542.52
Finger Opening,111,393,113,552.3
Finger Opening,110,394,106,518.08
Finger Opening,109,395,106,518.08
Finger Opening,108,396,98,478.98
Finger Opening,107,396,84,410.56
Finger Opening,106,397,85,415.44
Finger Opening,105,399,145,708.7
Finger Opening,104,399,116,566.96
Finger Opening,103,399,170,830.89
Finger Opening,102,403,131,640.27
Finger Opening,101,402,167,816.23
Finger Opening,100,403,131,640.27
Finger Opening,99,403,129,630.5
Finger Opening,98,403,141,689.15
Finger Opening,97,405,108,527.86
Finger Opening,96,407,102,498.53
Finger Opening,95,408,87,425.22
Finger Opening,94,409,82,400.78
Finger Opening,93,410,82,400.78
Finger Opening,92,411,90,439.88
Finger Opening,91,412,102,498.53
Finger Opening,90,412,97,474.1
Finger Closing,90,411,84,410.56
Finger Closing,91,411,68,332.36
Finger Closing,92,412,68,332.36
Finger Closing,93,412,79,386.12
Finger Closing,94,413,72,351.91
Finger Closing,95,414,75,366.57
Finger Closing,96,414,68,332.36
Finger Closing,97,415,67,327.47
Finger Closing,98,415,80,391.01
Finger Closing,99,414,69,337.24
Finger Closing,100,412,58,283.48
Finger Closing,101,411,65,317.69
Finger Closing,102,412,56,273.7
Finger Closing,103,412,67,327.47
Finger Closing,104,412,57,278.59
Finger Closing,105,412,68,332.36
Finger Closing,106,411,56,273.7
Finger Closing,107,410,62,303.03
Finger Closing,108,409,55,268.82
Finger Closing,109,408,59,288.37
Finger Closing,110,408,60,293.26
Finger Closing,111,406,70,342.13
Finger Closing,112,406,66,322.58
Finger Closing,113,405,75,366.57
Finger Closing,114,404,77,376.34
Finger Closing,115,403,80,391.01
Finger Closing,116,402,69,337.24
Finger Closing,117,400,141,689.15
Finger Closing,118,399,122,596.29
Finger Closing,119,398,190,928.64
Finger Closing,120,397,159,777.13
Finger Closing,121,396,164,801.56
Finger Closing,122,395,128,625.61
Finger Closing,123,394,169,826
Finger Closing,124,392,142,694.04
Finger Closing,125,391,136,664.71
Finger Closing,126,389,146,713.59
Finger Closing,127,392,192,938.42
Finger Closing,128,386,166,811.34
Finger Closing,129,386,168,821.11
Finger Closing,130,384,153,747.8
Finger Closing,131,382,143,698.92
Finger Closing,132,381,159,777.13
Finger Closing,133,380,170,830.89
Finger Closing,134,379,169,826
Finger Closing,135,375,144,703.81
Finger Closing,136,376,146,713.59
Finger Closing,137,374,122,596.29
Finger Closing,138,372,126,615.84
Finger Closing,139,372,117,571.85
Finger Closing,140,370,116,566.96
Finger Closing,141,368,97,474.1
Finger Closing,142,367,96,469.21
Finger Closing,143,387,78,381.23
Finger Closing,144,365,82,400.78
Finger Closing,145,364,79,386.12
Finger Closing,146,361,70,342.13
Finger Closing,147,354,70,342.13
Finger Closing,148,339,74,361.68
Finger Closing,149,357,64,312.81
Finger Closing,150,357,65,317.69
Finger Closing,151,356,59,288.37
Finger Closing,152,355,67,327.47
Finger Closing,153,354,67,327.47
Finger Closing,154,353,67,327.47
Finger Closing,155,352,65,317.69
Finger Closing,156,351,61,298.14
Finger Closing,157,350,66,322.58
Finger Closing,158,348,58,283.48
Finger Closing,159,348,59,288.37
Finger Closing,160,346,57,278.59
Finger Closing,161,345,59,288.37
Finger Closing,162,342,65,317.69
Finger Closing,163,338,61,298.14
Finger Closing,164,332,71,347.02
Finger Closing,165,329,73,356.79
Finger Closing,166,326,77,376.34
Finger Closing,167,324,74,361.68
Finger Closing,168,331,66,322.58
Finger Closing,169,332,65,317.69
Finger Closing,170,332,68,332.36
Finger Opening,170,328,65,317.69
Finger Opening,169,332,66,322.58
Finger Opening,168,332,62,303.03
Finger Opening,167,332,63,307.92
Finger Opening,166,332,62,303.03
Finger Opening,165,333,60,293.26
Finger Opening,164,333,53,259.04
Finger Opening,163,332,40,195.5
Finger Opening,162,332,49,239.49
Finger Opening,161,333,50,244.38
Finger Opening,160,333,65,317.69
Finger Opening,159,334,78,381.23
Finger Opening,158,334,123,601.17
Finger Opening,157,335,96,469.21
Finger Opening,156,335,169,826
Finger Opening,155,336,146,713.59
Finger Opening,154,336,200,977.52
Finger Opening,153,338,169,826
Finger Opening,152,339,187,913.98
Finger Opening,151,342,144,703.81
Finger Opening,150,344,135,659.82
Finger Opening,149,346,112,547.41
Finger Opening,148,348,127,620.72
Finger Opening,147,353,117,571.85
Finger Opening,146,349,144,703.81
Finger Opening,145,352,143,698.92
Finger Opening,144,354,121,591.4
Finger Opening,143,355,111,542.52
Finger Opening,142,357,111,542.52
Finger Opening,141,358,106,518.08
Finger Opening,140,364,122,596.29
Finger Opening,139,360,114,557.18
Finger Opening,138,362,104,508.31
Finger Opening,137,363,91,444.77
Finger Opening,136,365,93,454.55
Finger Opening,135,366,90,439.88
Finger Opening,134,367,108,527.86
Finger Opening,133,369,100,488.76
Finger Opening,132,372,113,552.3
Finger Opening,131,372,168,821.11
Finger Opening,130,370,131,640.27
Finger Opening,129,372,183,894.43
Finger Opening,128,374,168,821.11
Finger Opening,127,375,190,928.64
Finger Opening,126,377,175,855.33
Finger Opening,125,378,236,1153.47
Finger Opening,124,379,232,1133.92
Finger Opening,123,380,244,1192.57
Finger Opening,122,381,196,957.97
Finger Opening,121,383,306,1495.6
Finger Opening,120,385,247,1207.23
Finger Opening,119,386,227,1109.48
Finger Opening,118,387,190,928.64
Finger Opening,117,387,222,1085.04
Finger Opening,116,388,188,918.87
Finger Opening,115,389,197,962.85
Finger Opening,114,390,180,879.77
Finger Opening,113,391,219,1070.38
Finger Opening,112,395,181,884.65
Finger Opening,111,394,160,782.01
Finger Opening,110,394,148,723.36
Finger Opening,109,395,145,708.7
Finger Opening,108,396,135,659.82
Finger Opening,107,394,150,733.14
Finger Opening,106,394,136,664.71
Finger Opening,105,400,145,708.7
Finger Opening,104,397,141,689.15
Finger Opening,103,398,123,601.17
Finger Opening,102,399,164,801.56
Finger Opening,101,400,150,733.14
Finger Opening,100,402,156,762.46
Finger Opening,99,403,158,772.24
Finger Opening,98,404,209,1021.51
Finger Opening,97,407,175,855.33
Finger Opening,96,405,201,982.4
Finger Opening,95,406,179,874.88
Finger Opening,94,410,180,879.77
Finger Opening,93,408,160,782.01
Finger Opening,92,409,174,850.44
Finger Opening,91,411,179,874.88
Finger Opening,90,412,187,913.98
Finger Closing,90,412,172,840.66
Finger Closing,91,412,151,738.03
Finger Closing,92,412,168,821.11
Finger Closing,93,412,166,811.34
Finger Closing,94,412,167,816.23
Finger Closing,95,413,157,767.35
Finger Closing,96,413,145,708.7
Finger Closing,97,413,127,620.72
Finger Closing,98,413,123,601.17
Finger Closing,99,414,105,513.2
Finger Closing,100,414,106,518.08
Finger Closing,101,413,83,405.67
Finger Closing,102,406,92,449.66
Finger Closing,103,410,70,342.13
Finger Closing,104,406,83,405.67
Finger Closing,105,402,93,454.55
Finger Closing,106,396,91,444.77
Finger Closing,107,405,76,371.46
Finger Closing,108,406,77,376.34
Finger Closing,109,405,68,332.36
Finger Closing,110,404,69,337.24
Finger Closing,111,404,60,293.26
Finger Closing,112,403,72,351.91
Finger Closing,113,403,59,288.37
Finger Closing,114,403,73,356.79
Finger Closing,115,403,66,322.58
Finger Closing,116,403,127,620.72
Finger Closing,117,403,105,513.2
Finger Closing,118,401,107,522.97
Finger Closing,119,400,86,420.33
Finger Closing,120,399,93,454.55
Finger Closing,121,399,76,371.46
Finger Closing,122,397,86,420.33
Finger Closing,123,397,78,381.23
Finger Closing,124,401,84,410.56
Finger Closing,125,391,74,361.68
Finger Closing,126,391,73,356.79
Finger Closing,127,393,72,351.91
Finger Closing,128,394,82,400.78
Finger Closing,129,393,74,361.68
Finger Closing,130,391,82,400.78
Finger Closing,131,390,81,395.89
Finger Closing,132,388,101,493.65
Finger Closing,133,387,91,444.77
Finger Closing,134,386,82,400.78
Finger Closing,135,384,90,439.88
Finger Closing,136,383,104,508.31
Finger Closing,137,381,96,469.21
Finger Closing,138,380,95,464.32
Finger Closing,139,380,100,488.76
Finger Closing,140,378,95,464.32
Finger Closing,141,365,101,493.65
Finger Closing,142,375,96,469.21
Finger Closing,143,372,109,532.75
Finger Closing,144,369,99,483.87
Finger Closing,145,368,115,562.07
Finger Closing,146,366,109,532.75
Finger Closing,147,365,120,586.51
Finger Closing,148,363,106,518.08
Finger Closing,149,362,119,581.62
Finger Closing,150,347,106,518.08
Finger Closing,151,354,126,615.84
Finger Closing,152,361,122,596.29
Finger Closing,153,353,135,659.82
Finger Closing,154,350,144,703.81
Finger Closing,155,346,119,581.62
Finger Closing,156,339,116,566.96
Finger Closing,157,337,114,557.18
Finger Closing,158,335,103,503.42
Finger Closing,159,332,101,493.65
Finger Closing,160,330,93,454.55
Finger Closing,161,329,73,356.79
Finger Closing,162,329,69,337.24
Finger Closing,163,324,84,410.56
Finger Closing,164,322,88,430.11
Finger Closing,165,322,72,351.91
Finger Closing,166,322,64,312.81
Finger Closing,167,323,100,488.76
Finger Closing,168,324,83,405.67
Finger Closing,169,320,84,410.56
Finger Closing,170,324,84,410.56
Finger Opening,170,322,77,376.34
Finger Opening,169,321,70,342.13
Finger Opening,168,323,69,337.24
Finger Opening,167,324,63,307.92
Finger Opening,166,324,60,293.26
Finger Opening,165,326,53,259.04
Finger Opening,164,328,48,234.6
Finger Opening,163,328,47,229.72
Finger Opening,162,329,42,205.28
Finger Opening,161,329,65,317.69
Finger Opening,160,331,56,273.7
Finger Opening,159,332,67,327.47
Finger Opening,158,333,94,459.43
Finger Opening,157,334,89,435
Finger Opening,156,335,117,571.85
Finger Opening,155,340,114,557.18
Finger Opening,154,334,164,801.56
Finger Opening,153,340,132,645.16
Finger Opening,152,340,163,796.68
Finger Opening,151,340,135,659.82
Finger Opening,150,342,134,654.94
Finger Opening,149,342,113,552.3
Finger Opening,148,343,168,821.11
Finger Opening,147,344,136,664.71
Finger Opening,146,345,138,674.49
Finger Opening,145,350,130,635.39
Finger Opening,144,347,161,786.9
Finger Opening,143,349,150,733.14
Finger Opening,142,351,140,684.26
Finger Opening,141,352,135,659.82
Finger Opening,140,354,127,620.72
Finger Opening,139,376,208,1016.62
Finger Opening,138,356,166,811.34
Finger Opening,137,358,198,967.74
Finger Opening,136,362,166,811.34
Finger Opening,135,362,235,1148.58
Finger Opening,134,363,192,938.42
Finger Opening,133,365,281,1373.41
Finger Opening,132,366,216,1055.72
Finger Opening,131,367,188,918.87
Finger Opening,130,368,153,747.8
Finger Opening,129,368,202,987.29
Finger Opening,128,370,172,840.66
Finger Opening,127,371,221,1080.16
Finger Opening,126,372,177,865.1
Finger Opening,125,373,216,1055.72
Finger Opening,124,374,183,894.43
Finger Opening,123,376,184,899.32
Finger Opening,122,379,160,782.01
Finger Opening,121,381,164,801.56
Finger Opening,120,382,173,845.55
Finger Opening,119,384,149,728.25
Finger Opening,118,385,145,708.7
Finger Opening,117,389,139,679.37
Finger Opening,116,390,141,689.15
Finger Opening,115,392,139,679.37
Finger Opening,114,395,162,791.79
Finger Opening,113,397,143,698.92
Finger Opening,112,400,160,782.01
Finger Opening,111,398,138,674.49
Finger Opening,110,411,145,708.7
Finger Opening,109,401,131,640.27
Finger Opening,108,402,144,703.81
Finger Opening,107,401,134,654.94
Finger Opening,106,405,148,723.36
Finger Opening,105,403,133,650.05
Finger Opening,104,404,121,591.4
Finger Opening,103,407,114,557.18
Finger Opening,102,407,144,703.81
Finger Opening,101,409,121,591.4
Finger Opening,100,409,112,547.41
Finger Opening,99,410,106,518.08
Finger Opening,98,410,117,571.85
Finger Opening,97,410,105,513.2
Finger Opening,96,410,110,537.63
Finger Opening,95,410,111,542.52
Finger Opening,94,411,124,606.06
Finger Opening,93,410,120,586.51
Finger Opening,92,411,119,581.62
Finger Opening,91,411,113,552.3
Finger Opening,90,411,109,532.75
Finger Closing,90,412,112,547.41
Finger Closing,91,412,114,557.18
Finger Closing,92,412,119,581.62
Finger Closing,93,413,127,620.72
Finger Closing,94,413,131,640.27
Finger Closing,95,413,112,547.41
Finger Closing,96,413,109,532.75
Finger Closing,97,413,94,459.43
Finger Closing,98,414,95,464.32
Finger Closing,99,414,89,435
Finger Closing,100,414,79,386.12
Finger Closing,101,415,74,361.68
Finger Closing,102,414,67,327.47
Finger Closing,103,413,68,332.36
Finger Closing,104,413,63,307.92
Finger Closing,105,413,66,322.58
Finger Closing,106,412,59,288.37
Finger Closing,107,410,59,288.37
