Servo Motion,Servo Position,Flex Value,EMG Value,EMG Voltage,Time (msec)
Finger Closing,110,397,52,254.15,0
Finger Closing,111,396,60,293.26,0.025
Finger Closing,112,397,58,283.48,0.05
Finger Closing,113,398,58,283.48,0.075
Finger Closing,114,397,58,283.48,0.1
Finger Closing,115,395,61,298.14,0.125
Finger Closing,116,397,54,263.93,0.15
Finger Closing,117,397,46,224.83,0.175
Finger Closing,118,397,53,259.04,0.2
Finger Closing,119,397,46,224.83,0.225
Finger Closing,120,397,50,244.38,0.25
Finger Closing,121,397,52,254.15,0.275
Finger Closing,122,397,57,278.59,0.3
Finger Closing,123,397,59,288.37,0.325
Finger Closing,124,397,60,293.26,0.35
Finger Closing,125,397,57,278.59,0.375
Finger Closing,126,397,62,303.03,0.4
Finger Closing,127,397,59,288.37,0.425
Finger Closing,128,397,55,268.82,0.45
Finger Closing,129,397,48,234.6,0.475
Finger Closing,130,397,46,224.83,0.5
Finger Closing,131,397,42,205.28,0.525
Finger Closing,132,397,53,259.04,0.55
Finger Closing,133,397,55,268.82,0.575
Finger Closing,134,397,60,293.26,0.6
Finger Closing,135,397,56,273.7,0.625
Finger Closing,136,397,54,263.93,0.65
Finger Closing,137,397,54,263.93,0.675
Finger Closing,138,397,60,293.26,0.7
Finger Closing,139,397,58,283.48,0.725
Finger Closing,140,397,64,312.81,0.75
Finger Closing,141,397,56,273.7,0.775
Finger Closing,142,397,50,244.38,0.8
Finger Closing,143,397,45,219.94,0.825
Finger Closing,144,397,53,259.04,0.85
Finger Closing,145,397,49,239.49,0.875
Finger Closing,146,397,57,278.59,0.9
Finger Closing,147,397,59,288.37,0.925
Finger Closing,148,397,66,322.58,0.95
Finger Closing,149,397,60,293.26,0.975
Finger Closing,150,397,59,288.37,1
Finger Closing,151,397,62,303.03,1.025
Finger Closing,152,397,56,273.7,1.05
Finger Closing,153,397,58,283.48,1.075
Finger Closing,154,397,57,278.59,1.1
Finger Closing,155,397,47,229.72,1.125
Finger Closing,156,397,42,205.28,1.15
Finger Closing,157,397,46,224.83,1.175
Finger Closing,158,397,48,234.6,1.2
Finger Closing,159,397,55,268.82,1.225
Finger Closing,160,397,56,273.7,1.25
Finger Closing,161,397,56,273.7,1.275
Finger Closing,162,397,61,298.14,1.3
Finger Closing,163,397,61,298.14,1.325
Finger Closing,164,397,61,298.14,1.35
Finger Closing,165,397,54,263.93,1.375
Finger Closing,166,397,60,293.26,1.4
Finger Closing,167,397,48,234.6,1.425
Finger Closing,168,397,42,205.28,1.45
Finger Closing,169,397,45,219.94,1.475
Finger Closing,170,397,45,219.94,1.5
Finger Closing,171,397,51,249.27,1.525
Finger Closing,172,397,49,239.49,1.55
Finger Closing,173,397,51,249.27,1.575
Finger Closing,174,397,54,263.93,1.6
Finger Closing,175,397,54,263.93,1.625
Finger Closing,176,397,52,254.15,1.65
Finger Closing,177,397,52,254.15,1.675
Finger Closing,178,397,45,219.94,1.7
Finger Closing,179,397,42,205.28,1.725
Finger Closing,180,397,38,185.73,1.75
Finger Opening,180,397,36,175.95,1.775
Finger Opening,179,395,37,180.84,1.8
Finger Opening,178,397,38,185.73,1.825
Finger Opening,177,397,37,180.84,1.85
Finger Opening,176,396,37,180.84,1.875
Finger Opening,175,397,36,175.95,1.9
Finger Opening,174,397,37,180.84,1.925
Finger Opening,173,397,37,180.84,1.95
Finger Opening,172,397,38,185.73,1.975
Finger Opening,171,397,39,190.62,2
Finger Opening,170,396,38,185.73,2.025
Finger Opening,169,397,38,185.73,2.05
Finger Opening,168,397,36,175.95,2.075
Finger Opening,167,397,36,175.95,2.1
Finger Opening,166,397,37,180.84,2.125
Finger Opening,165,397,38,185.73,2.15
Finger Opening,164,397,48,234.6,2.175
Finger Opening,163,397,45,219.94,2.2
Finger Opening,162,394,50,244.38,2.225
Finger Opening,161,396,54,263.93,2.25
Finger Opening,160,397,61,298.14,2.275
Finger Opening,159,397,58,283.48,2.3
Finger Opening,158,397,62,303.03,2.325
Finger Opening,157,397,53,259.04,2.35
Finger Opening,156,397,58,283.48,2.375
Finger Opening,155,397,60,293.26,2.4
Finger Opening,154,397,71,347.02,2.425
Finger Opening,153,398,72,351.91,2.45
Finger Opening,152,397,64,312.81,2.475
Finger Opening,151,397,60,293.26,2.5
Finger Opening,150,397,51,249.27,2.525
Finger Opening,149,397,57,278.59,2.55
Finger Opening,148,395,64,312.81,2.575
Finger Opening,147,397,66,322.58,2.6
Finger Opening,146,397,65,317.69,2.625
Finger Opening,145,397,55,268.82,2.65
Finger Opening,144,397,52,254.15,2.675
Finger Opening,143,397,54,263.93,2.7
Finger Opening,142,397,59,288.37,2.725
Finger Opening,141,397,59,288.37,2.75
Finger Opening,140,397,55,268.82,2.775
Finger Opening,139,397,56,273.7,2.8
Finger Opening,138,397,53,259.04,2.825
Finger Opening,137,397,47,229.72,2.85
Finger Opening,136,397,59,288.37,2.875
Finger Opening,135,397,62,303.03,2.9
Finger Opening,134,397,65,317.69,2.925
Finger Opening,133,397,54,263.93,2.95
Finger Opening,132,396,52,254.15,2.975
Finger Opening,131,397,57,278.59,3
Finger Opening,130,397,70,342.13,3.025
Finger Opening,129,397,62,303.03,3.05
Finger Opening,128,397,62,303.03,3.075
Finger Opening,127,397,53,259.04,3.1
Finger Opening,126,397,58,283.48,3.125
Finger Opening,125,397,49,239.49,3.15
Finger Opening,124,397,45,219.94,3.175
Finger Opening,123,397,45,219.94,3.2
Finger Opening,122,397,64,312.81,3.225
Finger Opening,121,397,56,273.7,3.25
Finger Opening,120,397,51,249.27,3.275
Finger Opening,119,397,59,288.37,3.3
Finger Opening,118,396,64,312.81,3.325
Finger Opening,117,397,69,337.24,3.35
Finger Opening,116,397,63,307.92,3.375
Finger Opening,115,397,56,273.7,3.4
Finger Opening,114,397,57,278.59,3.425
Finger Opening,113,398,150,733.14,3.45
Finger Opening,112,398,118,576.74,3.475
Finger Opening,111,398,103,503.42,3.5
Finger Opening,110,397,79,386.12,3.525
Finger Closing,110,398,62,303.03,3.55
Finger Closing,111,397,55,268.82,3.575
Finger Closing,112,397,50,244.38,3.6
Finger Closing,113,397,49,239.49,3.625
Finger Closing,114,397,71,347.02,3.65
Finger Closing,115,397,68,332.36,3.675
Finger Closing,116,398,76,371.46,3.7
Finger Closing,117,397,79,386.12,3.725
Finger Closing,118,398,106,518.08,3.75
Finger Closing,119,397,97,474.1,3.775
Finger Closing,120,398,86,420.33,3.8
Finger Closing,121,398,86,420.33,3.825
Finger Closing,122,397,104,508.31,3.85
Finger Closing,123,398,113,552.3,3.875
Finger Closing,124,398,123,601.17,3.9
Finger Closing,125,397,107,522.97,3.925
Finger Closing,126,397,123,601.17,3.95
Finger Closing,127,397,129,630.5,3.975
Finger Closing,128,397,144,703.81,4
Finger Closing,129,397,138,674.49,4.025
Finger Closing,130,396,127,620.72,4.05
Finger Closing,131,396,119,581.62,4.075
Finger Closing,132,396,120,586.51,4.1
Finger Closing,133,396,129,630.5,4.125
Finger Closing,134,395,142,694.04,4.15
Finger Closing,135,395,140,684.26,4.175
Finger Closing,136,394,163,796.68,4.2
Finger Closing,137,392,153,747.8,4.225
Finger Closing,138,392,145,708.7,4.25
Finger Closing,139,390,128,625.61,4.275
Finger Closing,140,387,142,694.04,4.3
Finger Closing,141,389,123,601.17,4.325
Finger Closing,142,389,131,640.27,4.35
Finger Closing,143,387,118,576.74,4.375
Finger Closing,144,386,113,552.3,4.4
Finger Closing,145,384,101,493.65,4.425
Finger Closing,146,383,115,562.07,4.45
Finger Closing,147,382,98,478.98,4.475
Finger Closing,148,377,104,508.31,4.5
Finger Closing,149,374,105,513.2,4.525
Finger Closing,150,372,102,498.53,4.55
Finger Closing,151,371,96,469.21,4.575
Finger Closing,152,368,106,518.08,4.6
Finger Closing,153,366,102,498.53,4.625
Finger Closing,154,364,100,488.76,4.65
Finger Closing,155,363,90,439.88,4.675
Finger Closing,156,359,88,430.11,4.7
Finger Closing,157,358,102,498.53,4.725
Finger Closing,158,355,101,493.65,4.75
Finger Closing,159,353,92,449.66,4.775
Finger Closing,160,352,96,469.21,4.8
Finger Closing,161,351,83,405.67,4.825
Finger Closing,162,349,97,474.1,4.85
Finger Closing,163,347,82,400.78,4.875
Finger Closing,164,345,95,464.32,4.9
Finger Closing,165,342,97,474.1,4.925
Finger Closing,166,341,111,542.52,4.95
Finger Closing,167,339,97,474.1,4.975
Finger Closing,168,337,88,430.11,5
Finger Closing,169,335,74,361.68,5.025
Finger Closing,170,335,72,351.91,5.05
Finger Closing,171,334,69,337.24,5.075
Finger Closing,172,334,68,332.36,5.1
Finger Closing,173,333,87,425.22,5.125
Finger Closing,174,333,83,405.67,5.15
Finger Closing,175,332,88,430.11,5.175
Finger Closing,176,331,89,435,5.2
Finger Closing,177,331,100,488.76,5.225
Finger Closing,178,331,97,474.1,5.25
Finger Closing,179,330,97,474.1,5.275
Finger Closing,180,329,106,518.08,5.3
Finger Opening,180,330,117,571.85,5.325
Finger Opening,179,329,121,591.4,5.35
Finger Opening,178,327,112,547.41,5.375
Finger Opening,177,325,119,581.62,5.4
Finger Opening,176,323,103,503.42,5.425
Finger Opening,175,323,114,557.18,5.45
Finger Opening,174,322,108,527.86,5.475
Finger Opening,173,321,128,625.61,5.5
Finger Opening,172,320,110,537.63,5.525
Finger Opening,171,319,137,669.6,5.55
Finger Opening,170,319,131,640.27,5.575
Finger Opening,169,318,129,630.5,5.6
Finger Opening,168,318,156,762.46,5.625
Finger Opening,167,316,164,801.56,5.65
Finger Opening,166,318,143,698.92,5.675
Finger Opening,165,317,196,957.97,5.7
Finger Opening,164,316,183,894.43,5.725
Finger Opening,163,316,150,733.14,5.75
Finger Opening,162,316,154,752.69,5.775
Finger Opening,161,317,145,708.7,5.8
Finger Opening,160,317,155,757.58,5.825
Finger Opening,159,319,154,752.69,5.85
Finger Opening,158,318,168,821.11,5.875
Finger Opening,157,318,182,889.54,5.9
Finger Opening,156,318,206,1006.84,5.925
Finger Opening,155,318,190,928.64,5.95
Finger Opening,154,318,202,987.29,5.975
Finger Opening,153,318,186,909.09,6
Finger Opening,152,319,175,855.33,6.025
Finger Opening,151,320,194,948.19,6.05
Finger Opening,150,321,156,762.46,6.075
Finger Opening,149,321,164,801.56,6.1
Finger Opening,148,323,160,782.01,6.125
Finger Opening,147,323,141,689.15,6.15
Finger Opening,146,324,123,601.17,6.175
Finger Opening,145,326,120,586.51,6.2
Finger Opening,144,326,109,532.75,6.225
Finger Opening,143,326,87,425.22,6.25
Finger Opening,142,328,106,518.08,6.275
Finger Opening,141,330,128,625.61,6.3
Finger Opening,140,332,114,557.18,6.325
Finger Opening,139,336,113,552.3,6.35
Finger Opening,138,339,128,625.61,6.375
Finger Opening,137,340,115,562.07,6.4
Finger Opening,136,340,108,527.86,6.425
Finger Opening,135,342,125,610.95,6.45
Finger Opening,134,342,120,586.51,6.475
Finger Opening,133,343,112,547.41,6.5
Finger Opening,132,343,129,630.5,6.525
Finger Opening,131,343,113,552.3,6.55
Finger Opening,130,339,106,518.08,6.575
Finger Opening,129,332,95,464.32,6.6
Finger Opening,128,336,118,576.74,6.625
Finger Opening,127,335,99,483.87,6.65
Finger Opening,126,335,88,430.11,6.675
Finger Opening,125,336,90,439.88,6.7
Finger Opening,124,340,85,415.44,6.725
Finger Opening,123,342,89,435,6.75
Finger Opening,122,345,71,347.02,6.775
Finger Opening,121,347,87,425.22,6.8
Finger Opening,120,348,79,386.12,6.825
Finger Opening,119,348,72,351.91,6.85
Finger Opening,118,348,70,342.13,6.875
Finger Opening,117,348,85,415.44,6.9
Finger Opening,116,348,80,391.01,6.925
Finger Opening,115,348,83,405.67,6.95
Finger Opening,114,348,78,381.23,6.975
Finger Opening,113,348,81,395.89,7
Finger Opening,112,348,75,366.57,7.025
Finger Opening,111,344,98,478.98,7.05
Finger Opening,110,340,95,464.32,7.075
Finger Closing,110,347,85,415.44,7.1
Finger Closing,111,348,74,361.68,7.125
Finger Closing,112,348,83,405.67,7.15
Finger Closing,113,346,66,322.58,7.175
Finger Closing,114,348,73,356.79,7.2
Finger Closing,115,349,68,332.36,7.225
Finger Closing,116,349,94,459.43,7.25
Finger Closing,117,350,76,371.46,7.275
Finger Closing,118,351,107,522.97,7.3
Finger Closing,119,351,92,449.66,7.325
Finger Closing,120,352,94,459.43,7.35
Finger Closing,121,352,93,454.55,7.375
Finger Closing,122,352,137,669.6,7.4
Finger Closing,123,352,106,518.08,7.425
Finger Closing,124,352,120,586.51,7.45
Finger Closing,125,352,96,469.21,7.475
Finger Closing,126,356,112,547.41,7.5
Finger Closing,127,353,101,493.65,7.525
Finger Closing,128,348,110,537.63,7.55
Finger Closing,129,353,104,508.31,7.575
Finger Closing,130,354,105,513.2,7.6
Finger Closing,131,354,99,483.87,7.625
Finger Closing,132,354,97,474.1,7.65
Finger Closing,133,355,93,454.55,7.675
Finger Closing,134,355,104,508.31,7.7
Finger Closing,135,355,95,464.32,7.725
Finger Closing,136,355,96,469.21,7.75
Finger Closing,137,355,94,459.43,7.775
Finger Closing,138,356,117,571.85,7.8
Finger Closing,139,354,106,518.08,7.825
Finger Closing,140,349,108,527.86,7.85
Finger Closing,141,351,107,522.97,7.875
Finger Closing,142,352,121,591.4,7.9
Finger Closing,143,350,123,601.17,7.925
Finger Closing,144,355,119,581.62,7.95
Finger Closing,145,354,116,566.96,7.975
Finger Closing,146,354,121,591.4,8
Finger Closing,147,353,119,581.62,8.025
Finger Closing,148,353,109,532.75,8.05
Finger Closing,149,354,95,464.32,8.075
Finger Closing,150,352,88,430.11,8.1
Finger Closing,151,347,94,459.43,8.125
Finger Closing,152,344,104,508.31,8.15
Finger Closing,153,344,111,542.52,8.175
Finger Closing,154,346,104,508.31,8.2
Finger Closing,155,344,119,581.62,8.225
Finger Closing,156,342,130,635.39,8.25
Finger Closing,157,338,116,566.96,8.275
Finger Closing,158,336,103,503.42,8.3
Finger Closing,159,332,124,606.06,8.325
Finger Closing,160,330,117,571.85,8.35
Finger Closing,161,327,139,679.37,8.375
Finger Closing,162,325,123,601.17,8.4
Finger Closing,163,324,145,708.7,8.425
Finger Closing,164,320,115,562.07,8.45
Finger Closing,165,318,125,610.95,8.475
Finger Closing,166,318,131,640.27,8.5
Finger Closing,167,317,137,669.6,8.525
Finger Closing,168,316,120,586.51,8.55
Finger Closing,169,317,130,635.39,8.575
Finger Closing,170,322,141,689.15,8.6
Finger Closing,171,317,116,566.96,8.625
Finger Closing,172,317,121,591.4,8.65
Finger Closing,173,318,128,625.61,8.675
Finger Closing,174,318,120,586.51,8.7
Finger Closing,175,317,112,547.41,8.725
Finger Closing,176,316,103,503.42,8.75
Finger Closing,177,316,115,562.07,8.775
Finger Closing,178,317,130,635.39,8.8
Finger Closing,179,317,135,659.82,8.825
Finger Closing,180,317,157,767.35,8.85
Finger Opening,180,316,159,777.13,8.875
Finger Opening,179,317,193,943.3,8.9
Finger Opening,178,316,202,987.29,8.925
Finger Opening,177,316,179,874.88,8.95
Finger Opening,176,315,175,855.33,8.975
Finger Opening,175,315,184,899.32,9
Finger Opening,174,315,188,918.87,9.025
Finger Opening,173,315,206,1006.84,9.05
Finger Opening,172,314,222,1085.04,9.075
Finger Opening,171,315,236,1153.47,9.1
Finger Opening,170,315,214,1045.94,9.125
Finger Opening,169,314,220,1075.27,9.15
Finger Opening,168,316,204,997.07,9.175
Finger Opening,167,314,195,953.08,9.2
Finger Opening,166,314,225,1099.71,9.225
Finger Opening,165,316,200,977.52,9.25
Finger Opening,164,318,171,835.78,9.275
Finger Opening,163,319,186,909.09,9.3
Finger Opening,162,320,195,953.08,9.325
Finger Opening,161,320,158,772.24,9.35
Finger Opening,160,320,170,830.89,9.375
Finger Opening,159,320,161,786.9,9.4
Finger Opening,158,320,138,674.49,9.425
Finger Opening,157,321,139,679.37,9.45
Finger Opening,156,321,124,606.06,9.475
Finger Opening,155,323,130,635.39,9.5
Finger Opening,154,323,132,645.16,9.525
Finger Opening,153,323,127,620.72,9.55
Finger Opening,152,322,98,478.98,9.575
Finger Opening,151,324,118,576.74,9.6
Finger Opening,150,323,105,513.2,9.625
Finger Opening,149,323,98,478.98,9.65
Finger Opening,148,317,98,478.98,9.675
Finger Opening,147,325,93,454.55,9.7
Finger Opening,146,325,86,420.33,9.725
Finger Opening,145,326,97,474.1,9.75
Finger Opening,144,327,102,498.53,9.775
Finger Opening,143,329,104,508.31,9.8
Finger Opening,142,330,99,483.87,9.825
Finger Opening,141,333,116,566.96,9.85
Finger Opening,140,333,104,508.31,9.875
Finger Opening,139,333,104,508.31,9.9
Finger Opening,138,332,113,552.3,9.925
Finger Opening,137,332,108,527.86,9.95
Finger Opening,136,332,100,488.76,9.975
Finger Opening,135,332,99,483.87,10
Finger Opening,134,332,103,503.42,10.025
Finger Opening,133,332,99,483.87,10.05
Finger Opening,132,329,92,449.66,10.075
Finger Opening,131,331,102,498.53,10.1
Finger Opening,130,333,103,503.42,10.125
Finger Opening,129,340,111,542.52,10.15
Finger Opening,128,340,98,478.98,10.175
Finger Opening,127,341,111,542.52,10.2
Finger Opening,126,333,115,562.07,10.225
Finger Opening,125,341,104,508.31,10.25
Finger Opening,124,344,101,493.65,10.275
Finger Opening,123,347,92,449.66,10.3
Finger Opening,122,349,87,425.22,10.325
Finger Opening,121,349,100,488.76,10.35
Finger Opening,120,350,88,430.11,10.375
Finger Opening,119,349,84,410.56,10.4
Finger Opening,118,351,92,449.66,10.425
Finger Opening,117,351,112,547.41,10.45
Finger Opening,116,351,101,493.65,10.475
Finger Opening,115,351,108,527.86,10.5
Finger Opening,114,351,104,508.31,10.525
Finger Opening,113,350,92,449.66,10.55
Finger Opening,112,350,99,483.87,10.575
Finger Opening,111,351,83,405.67,10.6
Finger Opening,110,351,92,449.66,10.625
Finger Closing,110,351,116,566.96,10.65
Finger Closing,111,357,108,527.86,10.675
Finger Closing,112,358,90,439.88,10.7
Finger Closing,113,359,89,435,10.725
Finger Closing,114,359,120,586.51,10.75
Finger Closing,115,360,100,488.76,10.775
Finger Closing,116,359,104,508.31,10.8
Finger Closing,117,359,127,620.72,10.825
Finger Closing,118,359,100,488.76,10.85
Finger Closing,119,359,93,454.55,10.875
Finger Closing,120,359,100,488.76,10.9
Finger Closing,121,356,113,552.3,10.925
Finger Closing,122,361,100,488.76,10.95
Finger Closing,123,361,100,488.76,10.975
Finger Closing,124,355,102,498.53,11
Finger Closing,125,356,94,459.43,11.025
Finger Closing,126,356,127,620.72,11.05
Finger Closing,127,355,118,576.74,11.075
Finger Closing,128,360,97,474.1,11.1
Finger Closing,129,360,116,566.96,11.125
Finger Closing,130,361,106,518.08,11.15
Finger Closing,131,361,110,537.63,11.175
Finger Closing,132,361,93,454.55,11.2
Finger Closing,133,362,87,425.22,11.225
Finger Closing,134,361,87,425.22,11.25
Finger Closing,135,361,87,425.22,11.275
Finger Closing,136,357,88,430.11,11.3
Finger Closing,137,356,84,410.56,11.325
Finger Closing,138,357,84,410.56,11.35
Finger Closing,139,354,68,332.36,11.375
Finger Closing,140,355,69,337.24,11.4
Finger Closing,141,353,81,395.89,11.425
Finger Closing,142,350,74,361.68,11.45
Finger Closing,143,355,83,405.67,11.475
Finger Closing,144,353,90,439.88,11.5
Finger Closing,145,351,84,410.56,11.525
Finger Closing,146,350,100,488.76,11.55
Finger Closing,147,348,100,488.76,11.575
Finger Closing,148,345,102,498.53,11.6
Finger Closing,149,342,87,425.22,11.625
Finger Closing,150,337,82,400.78,11.65
Finger Closing,151,337,83,405.67,11.675
Finger Closing,152,335,85,415.44,11.7
Finger Closing,153,331,91,444.77,11.725
Finger Closing,154,327,94,459.43,11.75
Finger Closing,155,327,93,454.55,11.775
Finger Closing,156,327,105,513.2,11.8
Finger Closing,157,325,90,439.88,11.825
Finger Closing,158,325,103,503.42,11.85
Finger Closing,159,326,107,522.97,11.875
Finger Closing,160,325,108,527.86,11.9
Finger Closing,161,325,103,503.42,11.925
Finger Closing,162,322,115,562.07,11.95
Finger Closing,163,323,109,532.75,11.975
Finger Closing,164,324,114,557.18,12
Finger Closing,165,322,136,664.71,12.025
Finger Closing,166,322,119,581.62,12.05
Finger Closing,167,322,130,635.39,12.075
Finger Closing,168,322,125,610.95,12.1
Finger Closing,169,323,134,654.94,12.125
Finger Closing,170,322,123,601.17,12.15
Finger Closing,171,323,137,669.6,12.175
Finger Closing,172,323,162,791.79,12.2
Finger Closing,173,321,161,786.9,12.225
Finger Closing,174,322,157,767.35,12.25
Finger Closing,175,322,158,772.24,12.275
Finger Closing,176,321,160,782.01,12.3
Finger Closing,177,320,170,830.89,12.325
Finger Closing,178,320,190,928.64,12.35
Finger Closing,179,319,218,1065.49,12.375
Finger Closing,180,319,225,1099.71,12.4
Finger Opening,180,319,202,987.29,12.425
Finger Opening,179,320,187,913.98,12.45
Finger Opening,178,320,197,962.85,12.475
Finger Opening,177,320,219,1070.38,12.5
Finger Opening,176,319,192,938.42,12.525
Finger Opening,175,319,213,1041.06,12.55
Finger Opening,174,319,186,909.09,12.575
Finger Opening,173,319,188,918.87,12.6
Finger Opening,172,319,217,1060.61,12.625
Finger Opening,171,319,203,992.18,12.65
Finger Opening,170,320,221,1080.16,12.675
Finger Opening,169,319,196,957.97,12.7
Finger Opening,168,319,218,1065.49,12.725
Finger Opening,167,319,201,982.4,12.75
Finger Opening,166,318,194,948.19,12.775
Finger Opening,165,318,171,835.78,12.8
Finger Opening,164,319,192,938.42,12.825
Finger Opening,163,319,191,933.53,12.85
Finger Opening,162,319,163,796.68,12.875
Finger Opening,161,319,179,874.88,12.9
Finger Opening,160,320,265,1295.21,12.925
Finger Opening,159,316,232,1133.92,12.95
Finger Opening,158,319,204,997.07,12.975
Finger Opening,157,320,179,874.88,13
Finger Opening,156,320,161,786.9,13.025
Finger Opening,155,321,189,923.75,13.05
Finger Opening,154,320,175,855.33,13.075
Finger Opening,153,323,157,767.35,13.1
Finger Opening,152,322,200,977.52,13.125
Finger Opening,151,323,178,869.99,13.15
Finger Opening,150,325,170,830.89,13.175
Finger Opening,149,327,185,904.2,13.2
Finger Opening,148,326,162,791.79,13.225
Finger Opening,147,325,154,752.69,13.25
Finger Opening,146,326,155,757.58,13.275
Finger Opening,145,329,180,879.77,13.3
Finger Opening,144,335,156,762.46,13.325
Finger Opening,143,324,159,777.13,13.35
Finger Opening,142,347,163,796.68,13.375
Finger Opening,141,350,173,845.55,13.4
Finger Opening,140,352,176,860.22,13.425
Finger Opening,139,353,162,791.79,13.45
Finger Opening,138,353,187,913.98,13.475
Finger Opening,137,352,161,786.9,13.5
Finger Opening,136,354,159,777.13,13.525
Finger Opening,135,354,133,650.05,13.55
Finger Opening,134,354,132,645.16,13.575
Finger Opening,133,354,114,557.18,13.6
Finger Opening,132,354,100,488.76,13.625
Finger Opening,131,354,110,537.63,13.65
Finger Opening,130,354,103,503.42,13.675
Finger Opening,129,354,91,444.77,13.7
Finger Opening,128,353,120,586.51,13.725
Finger Opening,127,354,114,557.18,13.75
Finger Opening,126,354,99,483.87,13.775
Finger Opening,125,354,90,439.88,13.8
Finger Opening,124,354,87,425.22,13.825
Finger Opening,123,354,90,439.88,13.85
Finger Opening,122,357,102,498.53,13.875
Finger Opening,121,354,94,459.43,13.9
Finger Opening,120,352,97,474.1,13.925
Finger Opening,119,351,86,420.33,13.95
Finger Opening,118,353,80,391.01,13.975
Finger Opening,117,352,92,449.66,14
Finger Opening,116,353,86,420.33,14.025
Finger Opening,115,351,82,400.78,14.05
Finger Opening,114,352,78,381.23,14.075
Finger Opening,113,353,81,395.89,14.1
Finger Opening,112,351,93,454.55,14.125
Finger Opening,111,352,91,444.77,14.15
Finger Opening,110,351,97,474.1,14.175
Finger Closing,110,353,98,478.98,14.2
Finger Closing,111,351,101,493.65,14.225
Finger Closing,112,351,90,439.88,14.25
Finger Closing,113,351,90,439.88,14.275
Finger Closing,114,351,101,493.65,14.3
Finger Closing,115,354,107,522.97,14.325
Finger Closing,116,351,96,469.21,14.35
Finger Closing,117,352,94,459.43,14.375
Finger Closing,118,351,93,454.55,14.4
Finger Closing,119,351,106,518.08,14.425
Finger Closing,120,352,133,650.05,14.45
Finger Closing,121,362,123,601.17,14.475
Finger Closing,122,351,118,576.74,14.5
Finger Closing,123,352,125,610.95,14.525
Finger Closing,124,351,123,601.17,14.55
Finger Closing,125,366,111,542.52,14.575
Finger Closing,126,351,129,630.5,14.6
Finger Closing,127,347,139,679.37,14.625
Finger Closing,128,343,157,767.35,14.65
Finger Closing,129,347,143,698.92,14.675
Finger Closing,130,345,144,703.81,14.7
Finger Closing,131,348,131,640.27,14.725
Finger Closing,132,348,143,698.92,14.75
Finger Closing,133,349,143,698.92,14.775
Finger Closing,134,349,156,762.46,14.8
Finger Closing,135,349,156,762.46,14.825
Finger Closing,136,349,161,786.9,14.85
Finger Closing,137,350,148,723.36,14.875
Finger Closing,138,350,149,728.25,14.9
Finger Closing,139,349,149,728.25,14.925
Finger Closing,140,347,137,669.6,14.95
Finger Closing,141,347,134,654.94,14.975
Finger Closing,142,346,141,689.15,15
Finger Closing,143,346,136,664.71,15.025
Finger Closing,144,343,140,684.26,15.05
Finger Closing,145,340,151,738.03,15.075
Finger Closing,146,337,148,723.36,15.1
Finger Closing,147,333,153,747.8,15.125
Finger Closing,148,328,157,767.35,15.15
Finger Closing,149,326,156,762.46,15.175
Finger Closing,150,325,139,679.37,15.2
Finger Closing,151,323,127,620.72,15.225
Finger Closing,152,322,126,615.84,15.25
Finger Closing,153,323,136,664.71,15.275
Finger Closing,154,322,130,635.39,15.3
Finger Closing,155,322,133,650.05,15.325
Finger Closing,156,321,136,664.71,15.35
Finger Closing,157,321,127,620.72,15.375
Finger Closing,158,320,118,576.74,15.4
Finger Closing,159,323,127,620.72,15.425
Finger Closing,160,317,129,630.5,15.45
Finger Closing,161,315,128,625.61,15.475
Finger Closing,162,316,130,635.39,15.5
Finger Closing,163,315,133,650.05,15.525
Finger Closing,164,317,124,606.06,15.55
Finger Closing,165,313,147,718.48,15.575
Finger Closing,166,313,137,669.6,15.6
Finger Closing,167,313,143,698.92,15.625
Finger Closing,168,311,157,767.35,15.65
Finger Closing,169,312,148,723.36,15.675
Finger Closing,170,312,152,742.91,15.7
Finger Closing,171,311,168,821.11,15.725
Finger Closing,172,311,165,806.45,15.75
Finger Closing,173,310,159,777.13,15.775
Finger Closing,174,309,218,1065.49,15.8
Finger Closing,175,308,221,1080.16,15.825
Finger Closing,176,307,221,1080.16,15.85
Finger Closing,177,307,239,1168.13,15.875
Finger Closing,178,305,213,1041.06,15.9
Finger Closing,179,307,256,1251.22,15.925
Finger Closing,180,306,244,1192.57,15.95
Finger Opening,180,305,269,1314.76,15.975
Finger Opening,179,306,252,1231.67,16
Finger Opening,178,308,253,1236.56,16.025
Finger Opening,177,307,256,1251.22,16.05
Finger Opening,176,307,248,1212.12,16.075
Finger Opening,175,306,272,1329.42,16.1
Finger Opening,174,306,268,1309.87,16.125
Finger Opening,173,308,253,1236.56,16.15
Finger Opening,172,307,211,1031.28,16.175
Finger Opening,171,308,226,1104.59,16.2
Finger Opening,170,312,227,1109.48,16.225
Finger Opening,169,312,202,987.29,16.25
Finger Opening,168,314,212,1036.17,16.275
Finger Opening,167,314,179,874.88,16.3
Finger Opening,166,315,192,938.42,16.325
Finger Opening,165,315,183,894.43,16.35
Finger Opening,164,314,139,679.37,16.375
Finger Opening,163,315,141,689.15,16.4
Finger Opening,162,316,142,694.04,16.425
Finger Opening,161,317,138,674.49,16.45
Finger Opening,160,316,141,689.15,16.475
Finger Opening,159,315,151,738.03,16.5
Finger Opening,158,314,131,640.27,16.525
Finger Opening,157,316,143,698.92,16.55
Finger Opening,156,315,126,615.84,16.575
Finger Opening,155,316,145,708.7,16.6
