Servo Motion,Servo Position,Flex Sensor Value,EMG Sensor Value,EMG Sensor Voltage
Finger Closing,90,401,135,659.82
Finger Closing,91,403,118,576.74
Finger Closing,92,405,118,576.74
Finger Closing,93,407,127,620.72
Finger Closing,94,408,121,591.4
Finger Closing,95,409,111,542.52
Finger Closing,96,410,99,483.87
Finger Closing,97,412,90,439.88
Finger Closing,98,415,78,381.23
Finger Closing,99,414,77,376.34
Finger Closing,100,414,69,337.24
Finger Closing,101,415,80,391.01
Finger Closing,102,415,64,312.81
Finger Closing,103,415,66,322.58
Finger Closing,104,415,66,322.58
Finger Closing,105,415,68,332.36
Finger Closing,106,415,63,307.92
Finger Closing,107,414,74,361.68
Finger Closing,108,413,59,288.37
Finger Closing,109,411,72,351.91
Finger Closing,110,408,62,303.03
Finger Closing,111,406,61,298.14
Finger Closing,112,404,84,410.56
Finger Closing,113,406,71,347.02
Finger Closing,114,401,64,312.81
Finger Closing,115,397,75,366.57
Finger Closing,116,395,72,351.91
Finger Closing,117,396,64,312.81
Finger Closing,118,392,68,332.36
Finger Closing,119,389,68,332.36
Finger Closing,120,391,66,322.58
Finger Closing,121,394,61,298.14
Finger Closing,122,398,67,327.47
Finger Closing,123,383,76,371.46
Finger Closing,124,390,76,371.46
Finger Closing,125,384,68,332.36
Finger Closing,126,383,69,337.24
Finger Closing,127,382,68,332.36
Finger Closing,128,381,73,356.79
Finger Closing,129,380,68,332.36
Finger Closing,130,378,67,327.47
Finger Closing,131,376,62,303.03
Finger Closing,132,374,73,356.79
Finger Closing,133,372,96,469.21
Finger Closing,134,371,91,444.77
Finger Closing,135,369,101,493.65
Finger Closing,136,369,102,498.53
Finger Closing,137,362,177,865.1
Finger Closing,138,364,152,742.91
Finger Closing,139,361,172,840.66
Finger Closing,140,364,146,713.59
Finger Closing,141,362,137,669.6
Finger Closing,142,360,128,625.61
Finger Closing,143,329,170,830.89
Finger Closing,144,356,150,733.14
Finger Closing,145,354,246,1202.35
Finger Closing,146,352,186,909.09
Finger Closing,147,351,151,738.03
Finger Closing,148,349,119,581.62
Finger Closing,149,350,111,542.52
Finger Closing,150,345,119,581.62
Finger Closing,151,344,110,537.63
Finger Closing,152,342,104,508.31
Finger Closing,153,342,97,474.1
Finger Closing,154,342,86,420.33
Finger Closing,155,341,80,391.01
Finger Closing,156,340,79,386.12
Finger Closing,157,340,68,332.36
Finger Closing,158,338,58,283.48
Finger Closing,159,337,54,263.93
Finger Closing,160,336,67,327.47
Finger Closing,161,334,59,288.37
Finger Closing,162,334,56,273.7
Finger Closing,163,333,55,268.82
Finger Closing,164,332,50,244.38
Finger Closing,165,330,50,244.38
Finger Closing,166,329,58,283.48
Finger Closing,167,328,55,268.82
Finger Closing,168,327,44,215.05
Finger Closing,169,325,44,215.05
Finger Closing,170,325,34,166.18
Finger Closing,171,323,30,146.63
Finger Closing,172,323,28,136.85
Finger Closing,173,323,25,122.19
Finger Closing,174,322,24,117.3
Finger Closing,175,322,25,122.19
Finger Closing,176,322,21,102.64
Finger Closing,177,322,20,97.75
Finger Closing,178,322,22,107.53
Finger Closing,179,323,20,97.75
Finger Closing,180,323,21,102.64
Finger Opening,180,323,19,92.86
Finger Opening,179,324,18,87.98
Finger Opening,178,324,18,87.98
Finger Opening,177,324,17,83.09
Finger Opening,176,325,17,83.09
Finger Opening,175,325,16,78.2
Finger Opening,174,325,19,92.86
Finger Opening,173,326,22,107.53
Finger Opening,172,326,20,97.75
Finger Opening,171,326,22,107.53
Finger Opening,170,327,24,117.3
Finger Opening,169,327,20,97.75
Finger Opening,168,328,18,87.98
Finger Opening,167,329,18,87.98
Finger Opening,166,329,16,78.2
Finger Opening,165,330,16,78.2
Finger Opening,164,331,21,102.64
Finger Opening,163,331,29,141.74
Finger Opening,162,332,42,205.28
Finger Opening,161,333,54,263.93
Finger Opening,160,333,89,435
Finger Opening,159,334,72,351.91
Finger Opening,158,335,81,395.89
Finger Opening,157,336,74,361.68
Finger Opening,156,337,69,337.24
Finger Opening,155,338,68,332.36
Finger Opening,154,339,110,537.63
Finger Opening,153,340,91,444.77
Finger Opening,152,341,93,454.55
Finger Opening,151,343,82,400.78
Finger Opening,150,345,96,469.21
Finger Opening,149,347,87,425.22
Finger Opening,148,349,71,347.02
Finger Opening,147,352,70,342.13
Finger Opening,146,354,80,391.01
Finger Opening,145,357,67,327.47
Finger Opening,144,359,64,312.81
Finger Opening,143,362,57,278.59
Finger Opening,142,362,91,444.77
Finger Opening,141,365,75,366.57
Finger Opening,140,366,72,351.91
Finger Opening,139,368,60,293.26
Finger Opening,138,370,54,263.93
Finger Opening,137,372,55,268.82
Finger Opening,136,373,81,395.89
Finger Opening,135,375,64,312.81
Finger Opening,134,376,74,361.68
Finger Opening,133,377,75,366.57
Finger Opening,132,378,95,464.32
Finger Opening,131,380,106,518.08
Finger Opening,130,381,137,669.6
Finger Opening,129,382,104,508.31
Finger Opening,128,383,113,552.3
Finger Opening,127,385,86,420.33
Finger Opening,126,390,106,518.08
Finger Opening,125,386,91,444.77
Finger Opening,124,386,120,586.51
Finger Opening,123,387,94,459.43
Finger Opening,122,387,85,415.44
Finger Opening,121,388,85,415.44
Finger Opening,120,389,92,449.66
Finger Opening,119,389,81,395.89
Finger Opening,118,390,95,464.32
Finger Opening,117,392,83,405.67
Finger Opening,116,392,81,395.89
Finger Opening,115,393,77,376.34
Finger Opening,114,393,83,405.67
Finger Opening,113,394,72,351.91
Finger Opening,112,395,98,478.98
Finger Opening,111,396,77,376.34
Finger Opening,110,395,79,386.12
Finger Opening,109,401,71,347.02
Finger Opening,108,397,95,464.32
Finger Opening,107,399,86,420.33
Finger Opening,106,402,82,400.78
Finger Opening,105,399,71,347.02
Finger Opening,104,400,65,317.69
Finger Opening,103,400,57,278.59
Finger Opening,102,400,85,415.44
Finger Opening,101,401,69,337.24
Finger Opening,100,402,61,298.14
Finger Opening,99,402,62,303.03
Finger Opening,98,403,84,410.56
Finger Opening,97,403,74,361.68
Finger Opening,96,403,64,312.81
Finger Opening,95,404,57,278.59
Finger Opening,94,405,56,273.7
Finger Opening,93,409,57,278.59
Finger Opening,92,408,54,263.93
Finger Opening,91,408,53,259.04
Finger Opening,90,407,98,478.98
Finger Closing,90,408,70,342.13
Finger Closing,91,408,57,278.59
Finger Closing,92,408,53,259.04
Finger Closing,93,409,45,219.94
Finger Closing,94,409,42,205.28
Finger Closing,95,410,42,205.28
Finger Closing,96,410,40,195.5
Finger Closing,97,411,40,195.5
Finger Closing,98,412,38,185.73
Finger Closing,99,412,35,171.07
Finger Closing,100,413,36,175.95
Finger Closing,101,412,36,175.95
Finger Closing,102,412,37,180.84
Finger Closing,103,412,39,190.62
Finger Closing,104,412,32,156.4
Finger Closing,105,410,29,141.74
Finger Closing,106,409,28,136.85
Finger Closing,107,405,30,146.63
Finger Closing,108,395,26,127.08
Finger Closing,109,390,26,127.08
Finger Closing,110,387,26,127.08
Finger Closing,111,388,25,122.19
Finger Closing,112,388,28,136.85
Finger Closing,113,390,31,151.52
Finger Closing,114,381,29,141.74
Finger Closing,115,387,41,200.39
Finger Closing,116,373,33,161.29
Finger Closing,117,392,47,229.72
Finger Closing,118,389,42,205.28
Finger Closing,119,388,60,293.26
Finger Closing,120,387,46,224.83
Finger Closing,121,386,43,210.17
Finger Closing,122,384,37,180.84
Finger Closing,123,383,45,219.94
Finger Closing,124,382,49,239.49
Finger Closing,125,381,57,278.59
Finger Closing,126,380,52,254.15
Finger Closing,127,378,63,307.92
Finger Closing,128,377,63,307.92
Finger Closing,129,376,75,366.57
Finger Closing,130,375,80,391.01
Finger Closing,131,375,107,522.97
Finger Closing,132,375,127,620.72
Finger Closing,133,379,132,645.16
Finger Closing,134,374,142,694.04
Finger Closing,135,372,151,738.03
Finger Closing,136,371,149,728.25
Finger Closing,137,370,121,591.4
Finger Closing,138,368,117,571.85
Finger Closing,139,366,170,830.89
Finger Closing,140,364,203,992.18
Finger Closing,141,364,158,772.24
Finger Closing,142,363,151,738.03
Finger Closing,143,361,136,664.71
Finger Closing,144,359,133,650.05
Finger Closing,145,357,129,630.5
Finger Closing,146,354,122,596.29
Finger Closing,147,352,112,547.41
Finger Closing,148,350,108,527.86
Finger Closing,149,348,93,454.55
Finger Closing,150,347,94,459.43
Finger Closing,151,346,107,522.97
Finger Closing,152,344,110,537.63
Finger Closing,153,343,93,454.55
Finger Closing,154,342,99,483.87
Finger Closing,155,340,86,420.33
Finger Closing,156,338,84,410.56
Finger Closing,157,338,84,410.56
Finger Closing,158,337,78,381.23
Finger Closing,159,336,71,347.02
Finger Closing,160,335,74,361.68
Finger Closing,161,334,78,381.23
Finger Closing,162,334,71,347.02
Finger Closing,163,333,69,337.24
Finger Closing,164,332,70,342.13
Finger Closing,165,336,79,386.12
Finger Closing,166,330,83,405.67
Finger Closing,167,329,71,347.02
Finger Closing,168,327,67,327.47
Finger Closing,169,326,63,307.92
Finger Closing,170,326,54,263.93
Finger Closing,171,325,47,229.72
Finger Closing,172,325,53,259.04
Finger Closing,173,324,51,249.27
Finger Closing,174,324,48,234.6
Finger Closing,175,324,43,210.17
Finger Closing,176,324,39,190.62
Finger Closing,177,324,46,224.83
Finger Closing,178,325,53,259.04
Finger Closing,179,324,55,268.82
Finger Closing,180,325,58,283.48
Finger Opening,180,324,56,273.7
Finger Opening,179,326,54,263.93
Finger Opening,178,328,51,249.27
Finger Opening,177,328,46,224.83
Finger Opening,176,330,41,200.39
Finger Opening,175,332,40,195.5
Finger Opening,174,332,39,190.62
Finger Opening,173,332,35,171.07
Finger Opening,172,332,31,151.52
Finger Opening,171,333,30,146.63
Finger Opening,170,333,28,136.85
Finger Opening,169,333,29,141.74
Finger Opening,168,330,28,136.85
Finger Opening,167,333,25,122.19
Finger Opening,166,334,23,112.41
Finger Opening,165,328,23,112.41
Finger Opening,164,334,21,102.64
Finger Opening,163,334,21,102.64
Finger Opening,162,334,39,190.62
Finger Opening,161,334,45,219.94
Finger Opening,160,335,54,263.93
Finger Opening,159,335,54,263.93
Finger Opening,158,335,63,307.92
Finger Opening,157,338,61,298.14
Finger Opening,156,337,68,332.36
Finger Opening,155,337,67,327.47
Finger Opening,154,337,82,400.78
Finger Opening,153,338,116,566.96
Finger Opening,152,342,98,478.98
Finger Opening,151,341,88,430.11
Finger Opening,150,346,100,488.76
Finger Opening,149,347,125,610.95
Finger Opening,148,349,108,527.86
Finger Opening,147,350,105,513.2
Finger Opening,146,351,97,474.1
Finger Opening,145,353,87,425.22
Finger Opening,144,353,72,351.91
Finger Opening,143,354,74,361.68
Finger Opening,142,356,69,337.24
Finger Opening,141,354,68,332.36
Finger Opening,140,358,93,454.55
Finger Opening,139,352,103,503.42
Finger Opening,138,357,84,410.56
Finger Opening,137,359,82,400.78
Finger Opening,136,358,80,391.01
Finger Opening,135,358,81,395.89
Finger Opening,134,360,80,391.01
Finger Opening,133,361,84,410.56
Finger Opening,132,362,76,371.46
Finger Opening,131,364,95,464.32
Finger Opening,130,366,85,415.44
Finger Opening,129,367,110,537.63
Finger Opening,128,369,104,508.31
Finger Opening,127,370,94,459.43
Finger Opening,126,361,87,425.22
Finger Opening,125,372,87,425.22
Finger Opening,124,375,83,405.67
Finger Opening,123,375,92,449.66
Finger Opening,122,376,85,415.44
Finger Opening,121,377,77,376.34
Finger Opening,120,378,76,371.46
Finger Opening,119,379,78,381.23
Finger Opening,118,381,75,366.57
Finger Opening,117,382,90,439.88
Finger Opening,116,383,88,430.11
Finger Opening,115,384,82,400.78
Finger Opening,114,384,78,381.23
Finger Opening,113,385,91,444.77
Finger Opening,112,386,85,415.44
Finger Opening,111,388,85,415.44
Finger Opening,110,389,77,376.34
Finger Opening,109,391,76,371.46
Finger Opening,108,392,69,337.24
Finger Opening,107,392,66,322.58
Finger Opening,106,393,58,283.48
Finger Opening,105,394,59,288.37
Finger Opening,104,396,58,283.48
Finger Opening,103,397,56,273.7
Finger Opening,102,397,50,244.38
Finger Opening,101,399,103,503.42
Finger Opening,100,400,77,376.34
Finger Opening,99,402,115,562.07
Finger Opening,98,403,84,410.56
Finger Opening,97,404,78,381.23
Finger Opening,96,404,65,317.69
Finger Opening,95,405,56,273.7
Finger Opening,94,405,51,249.27
Finger Opening,93,405,62,303.03
Finger Opening,92,406,54,263.93
Finger Opening,91,406,50,244.38
Finger Opening,90,406,44,215.05
Finger Closing,90,406,41,200.39
Finger Closing,91,407,37,180.84
Finger Closing,92,409,31,151.52
Finger Closing,93,410,27,131.96
Finger Closing,94,413,24,117.3
Finger Closing,95,415,25,122.19
Finger Closing,96,415,23,112.41
Finger Closing,97,417,21,102.64
Finger Closing,98,418,23,112.41
Finger Closing,99,419,20,97.75
Finger Closing,100,420,24,117.3
Finger Closing,101,421,20,97.75
Finger Closing,102,421,24,117.3
Finger Closing,103,422,26,127.08
Finger Closing,104,421,24,117.3
Finger Closing,105,421,21,102.64
Finger Closing,106,420,20,97.75
Finger Closing,107,418,20,97.75
Finger Closing,108,416,23,112.41
Finger Closing,109,412,22,107.53
Finger Closing,110,410,19,92.86
Finger Closing,111,409,18,87.98
Finger Closing,112,407,19,92.86
Finger Closing,113,406,16,78.2
Finger Closing,114,405,30,146.63
Finger Closing,115,404,25,122.19
Finger Closing,116,404,42,205.28
Finger Closing,117,403,36,175.95
Finger Closing,118,402,52,254.15
Finger Closing,119,401,47,229.72
Finger Closing,120,401,57,278.59
Finger Closing,121,400,47,229.72
Finger Closing,122,400,49,239.49
Finger Closing,123,400,44,215.05
Finger Closing,124,398,74,361.68
Finger Closing,125,398,69,337.24
Finger Closing,126,397,75,366.57
Finger Closing,127,396,65,317.69
Finger Closing,128,394,67,327.47
Finger Closing,129,392,59,288.37
Finger Closing,130,391,113,552.3
Finger Closing,131,389,120,586.51
Finger Closing,132,386,144,703.81
Finger Closing,133,383,116,566.96
Finger Closing,134,378,157,767.35
Finger Closing,135,374,125,610.95
Finger Closing,136,372,188,918.87
Finger Closing,137,369,177,865.1
Finger Closing,138,367,212,1036.17
Finger Closing,139,367,165,806.45
Finger Closing,140,363,203,992.18
Finger Closing,141,361,172,840.66
Finger Closing,142,360,212,1036.17
Finger Closing,143,358,185,904.2
Finger Closing,144,364,225,1099.71
Finger Closing,145,360,185,904.2
Finger Closing,146,352,229,1119.26
Finger Closing,147,350,208,1016.62
Finger Closing,148,347,219,1070.38
Finger Closing,149,345,199,972.63
Finger Closing,150,342,241,1177.91
Finger Closing,151,341,244,1192.57
Finger Closing,152,338,274,1339.2
Finger Closing,153,341,288,1407.62
Finger Closing,154,336,293,1432.06
Finger Closing,155,334,285,1392.96
Finger Closing,156,333,277,1353.86
Finger Closing,157,331,262,1280.55
Finger Closing,158,330,252,1231.67
Finger Closing,159,329,233,1138.81
Finger Closing,160,327,217,1060.61
Finger Closing,161,327,200,977.52
Finger Closing,162,326,187,913.98
Finger Closing,163,326,172,840.66
Finger Closing,164,326,163,796.68
Finger Closing,165,325,157,767.35
Finger Closing,166,326,148,723.36
Finger Closing,167,326,139,679.37
Finger Closing,168,325,127,620.72
Finger Closing,169,327,118,576.74
Finger Closing,170,326,119,581.62
Finger Closing,171,331,106,518.08
Finger Closing,172,316,103,503.42
Finger Closing,173,323,103,503.42
Finger Closing,174,325,106,518.08
Finger Closing,175,325,100,488.76
Finger Closing,176,325,96,469.21
Finger Closing,177,325,91,444.77
Finger Closing,178,325,79,386.12
Finger Closing,179,326,68,332.36
Finger Closing,180,326,58,283.48
Finger Opening,180,326,48,234.6
Finger Opening,179,326,39,190.62
Finger Opening,178,326,30,146.63
Finger Opening,177,331,26,127.08
Finger Opening,176,328,23,112.41
Finger Opening,175,328,22,107.53
Finger Opening,174,330,19,92.86
Finger Opening,173,330,22,107.53
Finger Opening,172,332,23,112.41
Finger Opening,171,333,27,131.96
Finger Opening,170,333,29,141.74
Finger Opening,169,334,32,156.4
Finger Opening,168,334,31,151.52
Finger Opening,167,334,33,161.29
Finger Opening,166,334,32,156.4
Finger Opening,165,344,33,161.29
Finger Opening,164,334,31,151.52
Finger Opening,163,335,29,141.74
Finger Opening,162,335,27,131.96
Finger Opening,161,335,40,195.5
Finger Opening,160,336,32,156.4
Finger Opening,159,336,54,263.93
Finger Opening,158,336,49,239.49
Finger Opening,157,336,54,263.93
Finger Opening,156,336,52,254.15
Finger Opening,155,338,80,391.01
Finger Opening,154,339,89,435
Finger Opening,153,341,83,405.67
Finger Opening,152,342,74,361.68
Finger Opening,151,345,69,337.24
Finger Opening,150,346,60,293.26
Finger Opening,149,348,82,400.78
Finger Opening,148,351,65,317.69
Finger Opening,147,343,80,391.01
Finger Opening,146,353,73,356.79
Finger Opening,145,356,77,376.34
Finger Opening,144,354,71,347.02
Finger Opening,143,360,70,342.13
Finger Opening,142,358,62,303.03
Finger Opening,141,358,68,332.36
Finger Opening,140,359,63,307.92
Finger Opening,139,359,95,464.32
Finger Opening,138,360,77,376.34
Finger Opening,137,361,107,522.97
Finger Opening,136,361,91,444.77
Finger Opening,135,363,104,508.31
Finger Opening,134,365,91,444.77
Finger Opening,133,366,91,444.77
Finger Opening,132,368,79,386.12
Finger Opening,131,369,77,376.34
Finger Opening,130,371,76,371.46
Finger Opening,129,373,75,366.57
Finger Opening,128,374,68,332.36
Finger Opening,127,376,73,356.79
Finger Opening,126,376,65,317.69
Finger Opening,125,377,87,425.22
Finger Opening,124,378,77,376.34
Finger Opening,123,379,101,493.65
Finger Opening,122,380,86,420.33
Finger Opening,121,380,92,449.66
Finger Opening,120,381,79,386.12
Finger Opening,119,381,73,356.79
Finger Opening,118,382,64,312.81
Finger Opening,117,382,65,317.69
Finger Opening,116,383,56,273.7
Finger Opening,115,383,64,312.81
Finger Opening,114,384,58,283.48
Finger Opening,113,384,69,337.24
Finger Opening,112,385,58,283.48
Finger Opening,111,386,55,268.82
Finger Opening,110,387,49,239.49
Finger Opening,109,388,71,347.02
Finger Opening,108,389,68,332.36
Finger Opening,107,389,83,405.67
Finger Opening,106,390,71,347.02
Finger Opening,105,390,76,371.46
Finger Opening,104,391,67,327.47
Finger Opening,103,391,69,337.24
Finger Opening,102,392,60,293.26
Finger Opening,101,393,55,268.82
Finger Opening,100,394,47,229.72
Finger Opening,99,394,46,224.83
Finger Opening,98,395,48,234.6
Finger Opening,97,397,51,249.27
Finger Opening,96,398,42,205.28
Finger Opening,95,399,54,263.93
Finger Opening,94,399,47,229.72
Finger Opening,93,400,52,254.15
Finger Opening,92,400,46,224.83
Finger Opening,91,400,78,381.23
Finger Opening,90,400,70,342.13
Finger Closing,90,401,58,283.48
Finger Closing,91,403,44,215.05
Finger Closing,92,402,32,156.4
Finger Closing,93,405,23,112.41
Finger Closing,94,407,34,166.18
Finger Closing,95,407,33,161.29
Finger Closing,96,408,37,180.84
Finger Closing,97,410,35,171.07
Finger Closing,98,410,44,215.05
Finger Closing,99,411,36,175.95
Finger Closing,100,412,46,224.83
Finger Closing,101,414,45,219.94
Finger Closing,102,414,47,229.72
Finger Closing,103,415,35,171.07
Finger Closing,104,415,29,141.74
Finger Closing,105,415,25,122.19
Finger Closing,106,399,30,146.63
Finger Closing,107,395,33,161.29
Finger Closing,108,394,38,185.73
Finger Closing,109,399,35,171.07
Finger Closing,110,379,32,156.4
Finger Closing,111,405,30,146.63
Finger Closing,112,402,40,195.5
Finger Closing,113,399,33,161.29
Finger Closing,114,395,33,161.29
Finger Closing,115,391,36,175.95
Finger Closing,116,388,37,180.84
Finger Closing,117,386,35,171.07
Finger Closing,118,384,41,200.39
Finger Closing,119,384,41,200.39
Finger Closing,120,382,38,185.73
Finger Closing,121,380,34,166.18
Finger Closing,122,379,34,166.18
Finger Closing,123,378,32,156.4
Finger Closing,124,377,33,161.29
Finger Closing,125,376,29,141.74
Finger Closing,126,376,31,151.52
Finger Closing,127,375,42,205.28
Finger Closing,128,373,50,244.38
Finger Closing,129,372,48,234.6
Finger Closing,130,372,42,205.28
Finger Closing,131,371,38,185.73
Finger Closing,132,371,45,219.94
Finger Closing,133,369,40,195.5
Finger Closing,134,368,51,249.27
Finger Closing,135,367,51,249.27
Finger Closing,136,365,61,298.14
Finger Closing,137,363,57,278.59
Finger Closing,138,363,64,312.81
Finger Closing,139,362,60,293.26
Finger Closing,140,359,70,342.13
Finger Closing,141,357,64,312.81
Finger Closing,142,356,73,356.79
Finger Closing,143,354,69,337.24
Finger Closing,144,360,79,386.12
Finger Closing,145,349,85,415.44
Finger Closing,146,351,93,454.55
Finger Closing,147,347,89,435
Finger Closing,148,346,101,493.65
Finger Closing,149,346,89,435
Finger Closing,150,347,115,562.07
Finger Closing,151,344,104,508.31
Finger Closing,152,343,139,679.37
Finger Closing,153,344,131,640.27
Finger Closing,154,342,115,562.07
Finger Closing,155,340,92,449.66
Finger Closing,156,339,77,376.34
Finger Closing,157,337,71,347.02
Finger Closing,158,336,66,322.58
Finger Closing,159,334,61,298.14
Finger Closing,160,332,56,273.7
Finger Closing,161,331,53,259.04
Finger Closing,162,330,56,273.7
Finger Closing,163,329,54,263.93
Finger Closing,164,328,45,219.94
Finger Closing,165,326,42,205.28
Finger Closing,166,326,37,180.84
Finger Closing,167,324,37,180.84
Finger Closing,168,323,35,171.07
Finger Closing,169,325,33,161.29
Finger Closing,170,322,27,131.96
Finger Closing,171,320,25,122.19
Finger Closing,172,319,23,112.41
Finger Closing,173,320,21,102.64
Finger Closing,174,320,18,87.98
Finger Closing,175,320,16,78.2
Finger Closing,176,321,14,68.43
Finger Closing,177,322,14,68.43
Finger Closing,178,324,12,58.65
Finger Closing,179,325,11,53.76
Finger Closing,180,326,11,53.76
Finger Opening,180,327,12,58.65
Finger Opening,179,328,12,58.65
Finger Opening,178,328,13,63.54
Finger Opening,177,329,13,63.54
Finger Opening,176,330,13,63.54
Finger Opening,175,330,12,58.65
Finger Opening,174,331,13,63.54
Finger Opening,173,333,12,58.65
Finger Opening,172,332,13,63.54
Finger Opening,171,332,11,53.76
Finger Opening,170,332,15,73.31
Finger Opening,169,332,13,63.54
Finger Opening,168,332,13,63.54
Finger Opening,167,332,16,78.2
Finger Opening,166,332,17,83.09
Finger Opening,165,333,18,87.98
Finger Opening,164,332,19,92.86
Finger Opening,163,328,19,92.86
Finger Opening,162,333,21,102.64
Finger Opening,161,335,30,146.63
Finger Opening,160,335,32,156.4
Finger Opening,159,336,39,190.62
Finger Opening,158,316,37,180.84
Finger Opening,157,339,38,185.73
Finger Opening,156,338,36,175.95
Finger Opening,155,339,41,200.39
Finger Opening,154,341,44,215.05
Finger Opening,153,343,46,224.83
Finger Opening,152,345,62,303.03
Finger Opening,151,345,54,263.93
Finger Opening,150,346,52,254.15
Finger Opening,149,347,58,283.48
Finger Opening,148,348,57,278.59
Finger Opening,147,349,59,288.37
Finger Opening,146,351,56,273.7
Finger Opening,145,352,70,342.13
Finger Opening,144,352,194,948.19
Finger Opening,143,354,169,826
Finger Opening,142,356,138,674.49
Finger Opening,141,357,107,522.97
Finger Opening,140,357,89,435
Finger Opening,139,357,81,395.89
Finger Opening,138,358,94,459.43
Finger Opening,137,360,79,386.12
Finger Opening,136,360,110,537.63
Finger Opening,135,361,95,464.32
Finger Opening,134,362,84,410.56
Finger Opening,133,364,78,381.23
Finger Opening,132,364,89,435
Finger Opening,131,366,76,371.46
Finger Opening,130,367,99,483.87
Finger Opening,129,366,80,391.01
Finger Opening,128,362,79,386.12
Finger Opening,127,365,68,332.36
Finger Opening,126,337,77,376.34
Finger Opening,125,368,71,347.02
Finger Opening,124,349,77,376.34
Finger Opening,123,374,71,347.02
Finger Opening,122,381,79,386.12
Finger Opening,121,373,69,337.24
Finger Opening,120,378,82,400.78
Finger Opening,119,380,75,366.57
Finger Opening,118,379,81,395.89
Finger Opening,117,380,74,361.68
Finger Opening,116,380,81,395.89
Finger Opening,115,382,72,351.91
Finger Opening,114,383,86,420.33
Finger Opening,113,384,78,381.23
Finger Opening,112,384,80,391.01
Finger Opening,111,385,72,351.91
Finger Opening,110,385,72,351.91
Finger Opening,109,387,67,327.47
Finger Opening,108,388,75,366.57
Finger Opening,107,390,66,322.58
Finger Opening,106,391,60,293.26
Finger Opening,105,393,57,278.59
Finger Opening,104,394,83,405.67
Finger Opening,103,396,74,361.68
Finger Opening,102,398,93,454.55
Finger Opening,101,398,69,337.24
Finger Opening,100,402,69,337.24
Finger Opening,99,404,58,283.48
Finger Opening,98,408,56,273.7
Finger Opening,97,408,50,244.38
Finger Opening,96,409,39,190.62
Finger Opening,95,410,33,161.29
Finger Opening,94,411,35,171.07
Finger Opening,93,412,36,175.95
Finger Opening,92,413,32,156.4
Finger Opening,91,414,31,151.52
Finger Opening,90,415,28,136.85
Finger Closing,90,415,27,131.96
Finger Closing,91,415,31,151.52
Finger Closing,92,415,24,117.3
Finger Closing,93,416,19,92.86
Finger Closing,94,416,18,87.98
Finger Closing,95,417,19,92.86
Finger Closing,96,418,17,83.09
Finger Closing,97,420,17,83.09
Finger Closing,98,421,18,87.98
Finger Closing,99,421,28,136.85
Finger Closing,100,422,26,127.08
Finger Closing,101,422,24,117.3
Finger Closing,102,423,23,112.41
Finger Closing,103,424,23,112.41
Finger Closing,104,424,19,92.86
Finger Closing,105,423,22,107.53
Finger Closing,106,422,18,87.98
Finger Closing,107,421,31,151.52
Finger Closing,108,418,25,122.19
Finger Closing,109,395,27,131.96
Finger Closing,110,402,22,107.53
Finger Closing,111,401,19,92.86
Finger Closing,112,397,17,83.09
Finger Closing,113,394,24,117.3
Finger Closing,114,409,28,136.85
Finger Closing,115,402,29,141.74
Finger Closing,116,405,27,131.96
Finger Closing,117,400,43,210.17
Finger Closing,118,395,39,190.62
Finger Closing,119,392,49,239.49
Finger Closing,120,392,46,224.83
Finger Closing,121,390,49,239.49
Finger Closing,122,389,42,205.28
Finger Closing,123,387,48,234.6
Finger Closing,124,384,40,195.5
Finger Closing,125,382,54,263.93
Finger Closing,126,379,47,229.72
Finger Closing,127,377,60,293.26
Finger Closing,128,376,57,278.59
Finger Closing,129,373,62,303.03
Finger Closing,130,371,80,391.01
Finger Closing,131,370,74,361.68
Finger Closing,132,367,64,312.81
Finger Closing,133,366,79,386.12
Finger Closing,134,365,70,342.13
Finger Closing,135,364,100,488.76
Finger Closing,136,363,98,478.98
Finger Closing,137,362,127,620.72
Finger Closing,138,360,129,630.5
Finger Closing,139,357,134,654.94
Finger Closing,140,355,105,513.2
Finger Closing,141,351,139,679.37
Finger Closing,142,349,112,547.41
Finger Closing,143,347,144,703.81
Finger Closing,144,345,146,713.59
Finger Closing,145,343,150,733.14
Finger Closing,146,342,123,601.17
Finger Closing,147,340,108,527.86
Finger Closing,148,339,98,478.98
Finger Closing,149,337,89,435
Finger Closing,150,337,86,420.33
Finger Closing,151,336,84,410.56
Finger Closing,152,334,77,376.34
Finger Closing,153,333,62,303.03
Finger Closing,154,332,61,298.14
Finger Closing,155,331,54,263.93
Finger Closing,156,330,52,254.15
Finger Closing,157,330,56,273.7
Finger Closing,158,329,47,229.72
Finger Closing,159,328,46,224.83
Finger Closing,160,328,50,244.38
Finger Closing,161,327,47,229.72
Finger Closing,162,329,44,215.05
Finger Closing,163,325,37,180.84
Finger Closing,164,324,38,185.73
Finger Closing,165,323,43,210.17
Finger Closing,166,321,39,190.62
Finger Closing,167,320,34,166.18
Finger Closing,168,320,28,136.85
Finger Closing,169,319,24,117.3
Finger Closing,170,319,21,102.64
Finger Closing,171,316,19,92.86
Finger Closing,172,318,19,92.86
Finger Closing,173,318,20,97.75
Finger Closing,174,318,20,97.75
Finger Closing,175,318,20,97.75
Finger Closing,176,319,21,102.64
Finger Closing,177,319,22,107.53
Finger Closing,178,320,21,102.64
Finger Closing,179,320,20,97.75
Finger Closing,180,322,20,97.75
Finger Opening,180,321,20,97.75
